AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate ;FrameRate-XRDevice;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB;VRPosXA;VRPosXB;VRPosYA;VRPosYB;VRPosZA;VRPosZB;VRRotXA;VRRotXB;VRRotYA;VRRotYB;VRRotZA;VRRotZB
0.0000;0.0000;False;False;81.0300;-87.6000;0.7207;0.8053;-75.3300;88.0000;0.0000;0.0000;271.6724;160.9102;0.0000;0.0000; ; ; ; ; ; ;273868;71.56888;Infinity;3812.89;80.9726;-86.8216;1.9005;2.3057;-75.5789;87.9444;354.9122;352.5440;319.1195;167.1562;354.4823;359.1863;;;HandLeft_(-0.4, -0.3, -0.1)_(0.3, 0.3, -0.9, -0.2)_1.012537_System.String[];HandLeft_(0.2, -0.7, -0.1)_(0.6, 0.6, -0.6, 0.2)_0.9825718_System.String[];HandRight_(-0.3, -0.3, -0.3)_(-0.2, -0.3, -0.3, 0.9)_1.012537_System.String[];HandRight_(0.4, -0.7, -0.1)_(-0.3, -0.5, -0.6, 0.5)_0.9825718_System.String[];0.0000;0.0101;0.0141;81.0002;-87.1683;1.8986;1.8921;-75.6648;87.9119;0.0560;2.5254;274.3361;161.6441;356.3578;7.3042
0.0000;0.0000;False;False;81.0300;-87.6000;0.5973;0.7001;-75.3300;88.0000;0.0000;0.0000;271.6724;160.9102;0.0000;0.0000;0.0000;-2.6654;-2.2938;0.0000;0.0000;0.0000;273871;67.25925;Infinity;3812.94;80.9726;-86.8216;1.7828;2.2063;-75.5789;87.9444;354.9122;352.5440;319.1195;167.1562;354.4823;359.1863;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.4, -0.3, -0.1)_(0.3, 0.3, -0.9, -0.2)_1.012537_System.String[];HandLeft_(0.2, -0.7, -0.1)_(0.6, 0.6, -0.5, 0.2)_0.9825718_System.String[];HandRight_(-0.3, -0.3, -0.3)_(-0.2, -0.3, -0.3, 0.9)_1.012537_System.String[];HandRight_(0.4, -0.7, -0.1)_(-0.3, -0.5, -0.6, 0.5)_0.9825718_System.String[];0.0491;0.0101;0.0141;80.9998;-87.1684;1.7810;1.7928;-75.6646;87.9125;0.0601;2.5054;274.2606;161.5058;356.4102;7.2910
0.0000;0.0000;False;False;81.0300;-87.6000;0.4744;0.5926;-75.3300;88.0000;0.0000;0.0000;271.6724;160.9102;0.0000;0.0000;0.0000;-3.2174;-2.8502;0.0000;0.0000;0.0000;273874;69.48213;Infinity;3812.98;80.9726;-86.8216;1.6653;2.1043;-75.5789;87.9444;354.9122;352.5440;319.1195;167.1562;354.4823;359.1863;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.4, -0.3, -0.1)_(0.3, 0.3, -0.9, -0.2)_1.012537_System.String[];HandLeft_(0.2, -0.7, -0.1)_(0.6, 0.6, -0.5, 0.2)_0.9825718_System.String[];HandRight_(-0.3, -0.3, -0.3)_(-0.2, -0.3, -0.3, 0.9)_1.012537_System.String[];HandRight_(0.4, -0.7, -0.1)_(-0.3, -0.5, -0.6, 0.5)_0.9825718_System.String[];0.0908;0.0101;0.0141;80.9994;-87.1686;1.6633;1.6909;-75.6643;87.9132;0.0350;2.4619;274.2142;161.3756;356.4294;7.2639
0.0048;0.0000;False;False;81.0300;-87.6000;0.3353;0.4688;-75.3300;88.0000;0.0000;0.0000;271.6724;160.9102;0.0000;0.0000;0.0000;-3.5817;-3.2174;0.0000;0.0000;0.0000;273877;70.65437;Infinity;3813.02;80.9726;-86.8216;1.5316;1.9859;-75.5789;87.9444;354.9122;352.5440;319.1195;167.1562;354.4823;359.1863;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.4, -0.3, -0.1)_(0.3, 0.3, -0.9, -0.2)_1.012537_System.String[];HandLeft_(0.2, -0.7, -0.1)_(0.6, 0.6, -0.5, 0.2)_0.9825718_System.String[];HandRight_(-0.3, -0.3, -0.3)_(-0.2, -0.3, -0.3, 0.9)_1.012537_System.String[];HandRight_(0.4, -0.7, -0.1)_(-0.3, -0.5, -0.6, 0.5)_0.9825718_System.String[];0.1326;0.0101;0.0141;80.9990;-87.1688;1.5293;1.5730;-75.6641;87.9138;0.0077;2.3929;274.0848;161.2528;356.3500;7.2077
0.0352;0.0000;False;False;81.0299;-87.6000;0.1822;0.3293;-75.3299;88.0000;359.9857;0.0000;271.6701;160.9102;0.0103;0.0000;0.0000;-3.6421;-3.5817;0.0015;0.0000;0.0001;273880;71.30264;Infinity;3813.07;80.9726;-86.8216;1.3823;1.8518;-75.5789;87.9444;354.9122;352.5440;319.1195;167.1562;354.4823;359.1863;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.4, -0.3, -0.1)_(0.3, 0.3, -0.9, -0.2)_1.012537_System.String[];HandLeft_(0.2, -0.7, -0.1)_(0.6, 0.6, -0.5, 0.2)_0.9825718_System.String[];HandRight_(-0.3, -0.3, -0.3)_(-0.2, -0.3, -0.3, 0.9)_1.012537_System.String[];HandRight_(0.4, -0.7, -0.1)_(-0.3, -0.5, -0.6, 0.5)_0.9825718_System.String[];0.1741;0.0097;0.0141;80.9983;-87.1692;1.3799;1.4390;-75.6636;87.9145;-0.0054;2.3154;273.8862;161.1623;356.3268;7.1793
0.0762;0.0000;False;False;81.0291;-87.6000;0.0558;0.1759;-75.3294;88.0000;359.8528;0.0009;271.6493;160.9102;0.0677;-0.0008;-0.0003;-2.2288;-3.6763;0.0053;-0.0003;-0.0036;273883;71.64202;Infinity;3813.11;80.9741;-86.8216;1.2395;1.7019;-75.5797;87.9444;354.8037;352.5440;319.1064;167.1562;354.4457;359.1863;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.4, -0.3, -0.1)_(0.3, 0.3, -0.9, -0.2)_1.012537_System.String[];HandLeft_(0.2, -0.7, -0.1)_(0.5, 0.6, -0.5, 0.2)_0.9825718_System.String[];HandRight_(-0.3, -0.3, -0.3)_(-0.2, -0.3, -0.3, 0.9)_1.012537_System.String[];HandRight_(0.4, -0.7, -0.1)_(-0.3, -0.5, -0.7, 0.5)_0.9825718_System.String[];0.2158;0.0091;0.0141;80.9990;-87.1695;1.2370;1.2892;-75.6641;87.9149;359.9671;2.2897;273.6294;161.0867;356.2063;7.1712
0.1121;0.0000;False;False;81.0281;-87.5999;-0.0197;0.0505;-75.3290;87.9996;359.7108;359.9570;271.6375;160.9089;0.0925;-0.0039;0.0007;-1.3098;-2.2457;0.0036;-0.0026;-0.0016;273886;71.68973;Infinity;3813.15;80.9760;-86.8217;1.1493;1.5599;-75.5800;87.9446;354.6841;352.5262;319.0994;167.1553;354.3605;359.1811;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.4, -0.3, -0.1)_(0.3, 0.3, -0.9, -0.2)_1.012537_System.String[];HandLeft_(0.2, -0.7, -0.1)_(0.6, 0.6, -0.5, 0.2)_0.9825718_System.String[];HandRight_(-0.3, -0.3, -0.3)_(-0.2, -0.3, -0.4, 0.9)_1.012537_System.String[];HandRight_(0.4, -0.7, -0.1)_(-0.3, -0.5, -0.7, 0.5)_0.9825718_System.String[];0.2576;0.0083;0.0141;81.0002;-87.1699;1.1466;1.1472;-75.6638;87.9152;359.9295;2.2906;273.3934;161.0373;356.0641;7.1790
0.1255;0.0000;False;False;81.0272;-87.5996;-0.0613;-0.0238;-75.3288;87.9989;359.5945;359.8676;271.6287;160.9112;0.1046;-0.0053;0.0032;-0.6877;-1.3205;0.0020;-0.0099;-0.0109;273889;71.7256;Infinity;3813.19;80.9776;-86.8223;1.0978;1.4713;-75.5801;87.9460;354.5866;352.4437;319.0962;167.1591;354.2771;359.1702;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.4, -0.3, -0.1)_(0.3, 0.3, -0.9, -0.2)_1.012537_System.String[];HandLeft_(0.2, -0.7, -0.1)_(0.6, 0.6, -0.5, 0.2)_0.9825718_System.String[];HandRight_(-0.3, -0.3, -0.3)_(-0.2, -0.3, -0.4, 0.9)_1.012537_System.String[];HandRight_(0.4, -0.7, -0.1)_(-0.3, -0.5, -0.6, 0.5)_0.9825718_System.String[];0.2993;0.0075;0.0141;81.0013;-87.1704;1.0948;1.0585;-75.6635;87.9162;359.8070;2.2536;273.1649;160.9782;355.9832;7.1985
0.1198;0.0000;False;False;81.0262;-87.5994;-0.0806;-0.0646;-75.3287;87.9983;359.5163;359.7856;271.6282;160.9102;0.1094;359.9939;0.0001;-0.2800;-0.6940;0.0006;-0.0005;-0.0154;273892;71.86346;Infinity;3813.23;80.9785;-86.8228;1.0720;1.4211;-75.5802;87.9474;354.5194;352.3559;319.1012;167.1602;354.2136;359.1595;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.4, -0.3, -0.1)_(0.3, 0.3, -0.9, -0.2)_1.012537_System.String[];HandLeft_(0.2, -0.7, -0.1)_(0.6, 0.6, -0.5, 0.2)_0.9825718_System.String[];HandRight_(-0.3, -0.3, -0.3)_(-0.2, -0.3, -0.4, 0.9)_1.012537_System.String[];HandRight_(0.4, -0.7, -0.1)_(-0.3, -0.5, -0.6, 0.5)_0.9825718_System.String[];0.3411;0.0070;0.0141;81.0018;-87.1708;1.0684;1.0082;-75.6634;87.9171;359.9436;2.2193;272.9612;160.8748;355.8947;7.2257
0.1065;0.0000;False;False;81.0251;-87.5992;-0.0860;-0.0835;-75.3287;87.9978;359.4756;359.7284;271.6296;160.9101;0.1102;359.9935;0.0013;-0.0243;-0.2833;-0.0002;-0.0040;-0.0239;273895;71.71333;Infinity;3813.27;80.9785;-86.8232;1.0628;1.3962;-75.5802;87.9486;354.4823;352.2896;319.1049;167.1604;354.1756;359.1517;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.4, -0.3, -0.1)_(0.3, 0.3, -0.9, -0.2)_1.012537_System.String[];HandLeft_(0.2, -0.7, -0.1)_(0.5, 0.6, -0.5, 0.2)_0.9825718_System.String[];HandRight_(-0.3, -0.3, -0.3)_(-0.2, -0.3, -0.4, 0.9)_1.012537_System.String[];HandRight_(0.4, -0.7, -0.1)_(-0.3, -0.5, -0.6, 0.5)_0.9825718_System.String[];0.3831;0.0069;0.0141;81.0015;-87.1709;1.0586;0.9833;-75.6633;87.9180;0.0237;2.2035;272.8575;160.7113;355.8471;7.2370
