,Point_ID,HeadPosXB,HeadPosZB
81,81,-82.3018989913904,-1.0273
82,82,-82.5254624012967,-1.0273
83,83,-82.7413196032811,-1.0273
84,84,-82.973110562805,-1.0273
85,85,-83.2398572682742,-1.0273
86,86,-83.4355647777377,-1.0273
87,87,-83.689844941255,-1.0273
88,88,-83.9836132043543,-1.0273
89,89,-84.2815381880501,-1.0273
90,90,-84.5341287986727,-1.0273
91,91,-84.73482094936,-1.0273
92,92,-84.9359490150815,-1.0273
93,93,-85.138283249577,-1.0273
94,94,-85.3785106101012,-1.0273
95,95,-85.6168187953249,-1.0273
96,96,-85.8509078314504,-1.0273
97,97,-86.0795950118042,-1.0273
98,98,-86.34766219982,-1.0273
99,99,-86.5499023600613,-1.0273
100,100,-86.7281998372301,-1.0273
101,101,-86.8896515197553,-1.0273
102,102,-87.0105799941555,-1.0273
103,103,-87.1243153465224,-1.0273
104,104,-87.2301964190098,-1.0273
105,105,-87.3167512929518,-1.0273
106,106,-87.4298712697149,-1.0273
107,107,-87.5855471718517,-1.0273
108,108,-87.5826573076672,-1.0273
109,109,-87.6674666006308,-1.0273
110,110,-87.7289665336651,-1.0273
111,111,-87.7506872436321,-1.0273
112,112,-87.6603011113058,-1.0273
113,113,-87.6229746860608,-1.0273
114,114,-87.6589159730668,-1.0273
115,115,-87.668967365502,-1.0273
116,116,-87.5878640526385,-1.0273
117,117,-87.3919450037714,-1.0273
118,118,-87.3696892246154,-1.0273
119,119,-87.1987258470705,-1.0273
120,120,-87.0135976798203,-1.0273
121,121,-86.833575982429,-1.0273
122,122,-86.5810362167911,-1.0273
123,123,-86.3339677835837,-1.0273
124,124,-86.0712289609566,-1.0273
125,125,-85.8529521746988,-1.0273
126,126,-85.4821868382267,-1.0273
127,127,-85.2080955567526,-1.0273
128,128,-84.8549250685429,-1.0273
129,129,-84.489363413948,-1.0273
130,130,-84.1116431387097,-1.0273
131,131,-83.7233490305065,-1.0273
132,132,-83.2938509272767,-1.0273
133,133,-82.8571896987241,-1.0273
134,134,-82.415569530741,-1.0273
135,135,-81.9696243897207,-1.0273
136,136,-81.5196522806471,-1.0273
137,137,-81.0657476604492,-1.0273
138,138,-80.5679764943182,-1.0273
139,139,-80.0653072965031,-1.0273
140,140,-79.5616786020441,-1.0273
141,141,-79.124076708405,-1.0273
142,142,-78.6803375959949,-1.0273
143,143,-78.2263111735993,-1.0273
144,144,-77.7628583363051,-1.0273
145,145,-77.2904134264767,-1.0273
146,146,-76.8258664909391,-1.0273
147,147,-76.4087252887355,-1.0273
148,148,-75.9612433148095,-1.0273
149,149,-75.4602609280978,-1.0273
150,150,-74.996887981059,-1.0273
151,151,-74.5219881285473,-1.0273
152,152,-74.0029784104547,-1.0273
153,153,-73.4837582713258,-1.0273
154,154,-72.9646092443385,-1.0273
155,155,-72.4458793228313,-1.0273
156,156,-71.9278264635612,-1.0273
157,157,-71.4107403466639,-1.0273
158,158,-70.9201765505922,-1.0273
159,159,-70.4292565369743,-1.0273
160,160,-69.9372103255469,-1.0273
161,161,-69.4441834185624,-1.0273
162,162,-68.9504806049227,-1.0273
163,163,-68.456510744722,-1.0273
164,164,-67.9624150865213,-1.0273
165,165,-67.4683075710595,-1.0273
166,166,-66.9742569940118,-1.0273
167,167,-66.4802986341033,-1.0273
168,168,-65.9864068870996,-1.0273
169,169,-65.4925365693288,-1.0273
170,170,-64.9985932590606,-1.0273
171,171,-64.5105459778921,-1.0273
172,172,-64.0224703949793,-1.0273
173,173,-63.5342939272578,-1.0273
174,174,-63.0460432631452,-1.0273
175,175,-62.5577136578958,-1.0273
176,176,-62.069343555928,-1.0273
177,177,-61.5809938033926,-1.0273
178,178,-61.0927171701228,-1.0273
179,179,-60.6046217046711,-1.0273
180,180,-60.1169566887768,-1.0273
181,181,-59.6298773064868,-1.0273
182,182,-59.1437266442538,-1.0273
183,183,-58.6590094765385,-1.0273
184,184,-58.1759307340775,-1.0273
185,185,-57.6855349780469,-1.0273
186,186,-57.1972169429238,-1.0273
187,187,-56.7139411427414,-1.0273
188,188,-56.2580104020034,-1.0273
189,189,-55.8073256328969,-1.0273
190,190,-55.3466697371577,-1.0273
191,191,-54.8676016012958,-1.0273
192,192,-54.3833755164798,-1.0273
193,193,-53.9290099302953,-1.0273
194,194,-53.4856870825216,-1.0273
195,195,-53.048434497999,-1.0273
196,196,-52.6180794312052,-1.0273
197,197,-52.1946317900097,-1.0273
198,198,-51.7783790426808,-1.0273
199,199,-51.3602246899435,-1.0273
200,200,-50.9499663714835,-1.0273
201,201,-50.5538482946987,-1.0273
202,202,-50.191373577619,-1.0273
203,203,-49.8705870537701,-1.0273
204,204,-49.4930205053574,-1.0273
205,205,-49.1244547370142,-1.0273
206,206,-48.7811121535611,-1.0273
207,207,-48.4746576767144,-1.0273
208,208,-48.1494417988074,-1.0273
209,209,-47.8629297961811,-1.0273
210,210,-47.5951639622605,-1.0273
211,211,-47.3419772871083,-1.0273
212,212,-47.1022730427935,-1.0273
213,213,-46.8592003078074,-1.0273
214,214,-46.625610480341,-1.0273
215,215,-46.4315385038193,-1.0273
216,216,-46.2641647178268,-1.0273
217,217,-46.0913465494237,-1.0273
218,218,-45.9280596315937,-1.0273
219,219,-45.7461139623876,-1.0273
220,220,-45.5999722082626,-1.0273
221,221,-45.4337635400798,-1.0273
222,222,-45.2837016227992,-1.0273
223,223,-45.1573030593194,-1.0273
224,224,-45.05999563907,-1.0273
225,225,-45.0006445289771,-1.0273
226,226,-44.9387281905109,-1.0273
227,227,-44.8330521166925,-1.0273
228,228,-44.7426124651803,-1.0273
229,229,-44.7169399919277,-1.0273
230,230,-44.6490610192674,-1.0273
231,231,-44.5237776894995,-1.0273
232,232,-44.4595888374657,-1.0273
233,233,-44.4102259172162,-1.0273
234,234,-44.3917576951129,-1.0273
235,235,-44.3209043719887,-1.0273
236,236,-44.2774615321253,-1.0273
237,237,-44.2484218368356,-1.0273
238,238,-44.2224872550957,-1.0273
239,239,-44.2149245252587,-1.0273
240,240,-44.1724316129503,-1.0273
241,241,-44.0690935131992,-1.0273
242,242,-43.9663958903489,-1.0273
243,243,-43.8005428138451,-1.0273
244,244,-43.7401319681005,-1.0273
245,245,-43.5641899852133,-1.0273
246,246,-43.4253756483342,-1.0273
247,247,-43.232632113632,-1.0273
248,248,-42.9853546922065,-1.0273
249,249,-42.7537547188098,-1.0273
250,250,-42.5287602491995,-1.0273
251,251,-42.2051507046039,-1.0273
252,252,-41.9133757398555,-1.0273
253,253,-41.5861814168443,-1.0273
254,254,-41.2604257375052,-1.0273
255,255,-40.9118750888664,-1.0273
256,256,-40.5432459216238,-1.0273
257,257,-40.1565365325654,-1.0273
258,258,-39.7546957301336,-1.0273
259,259,-39.3396990277154,-1.0273
260,260,-38.9185355094896,-1.0273
261,261,-38.4922027505168,-1.0273
262,262,-38.0537829464658,-1.0273
263,263,-37.6025070496202,-1.0273
264,264,-37.141277529343,-1.0273
265,265,-36.6711960556511,-1.0273
266,266,-36.1962593989245,-1.0273
267,267,-35.717331634664,-1.0273
268,268,-35.2366830589019,-1.0273
269,269,-34.755152701345,-1.0273
270,270,-34.2732533096095,-1.0273
271,271,-33.7912431123819,-1.0273
272,272,-33.309237867905,-1.0273
273,273,-32.8272558584703,-1.0273
274,274,-32.3452661029607,-1.0273
275,275,-31.8632546136507,-1.0273
276,276,-31.3813391236936,-1.0273
277,277,-30.8996521806647,-1.0273
278,278,-30.4115397639937,-1.0273
279,279,-29.9155963213838,-1.0273
280,280,-29.4192260215181,-1.0273
281,281,-28.9224702760298,-1.0273
282,282,-28.425473681629,-1.0273
283,283,-27.9282987330446,-1.0273
284,284,-27.4310353927238,-1.0273
285,285,-26.9337213175635,-1.0273
286,286,-26.4363902543429,-1.0273
287,287,-25.9390530075576,-1.0273
288,288,-25.4417122365743,-1.0273
289,289,-24.9443722422171,-1.0273
290,290,-24.4470384750735,-1.0273
291,291,-23.9497140424008,-1.0273
292,292,-23.4524015352773,-1.0273
293,293,-22.9550995756971,-1.0273
294,294,-22.4578072049799,-1.0273
295,295,-21.9605302155707,-1.0273
296,296,-21.4632841536013,-1.0273
297,297,-20.9660800880745,-1.0273
298,298,-20.4689221996128,-1.0273
299,299,-19.9718172415322,-1.0273
300,300,-19.4747736275604,-1.0273
301,301,-18.977795996721,-1.0273
302,302,-18.4808845184131,-1.0273
303,303,-17.9840462686406,-1.0273
304,304,-17.4872874175104,-1.0273
305,305,-16.9906133140975,-1.0273
306,306,-16.4940240220759,-1.0273
307,307,-15.9910168952768,-1.0273
308,308,-15.4848630603307,-1.0273
309,309,-14.9786582265469,-1.0273
310,310,-14.4724040862032,-1.0273
311,311,-13.9661056059686,-1.0273
312,312,-13.4597727068582,-1.0273
313,313,-12.9534134684962,-1.0273
314,314,-12.4470403743613,-1.0273
315,315,-11.940666077783,-1.0273
316,316,-11.4342973688061,-1.0273
317,317,-10.9279259857087,-1.0273
318,318,-10.4215611459981,-1.0273
319,319,-9.91520624022458,-1.0273
320,320,-9.40886925410401,-1.0273
321,321,-8.90950942362233,-1.0273
322,322,-8.45509058837606,-1.0273
323,323,-7.96627660862222,-1.0273
324,324,-7.47748136096477,-1.0273
325,325,-7.01735692123664,-1.0273
326,326,-6.52868650703155,-1.0273
327,327,-6.04007359014443,-1.0273
328,328,-5.55148956691125,-1.0273
329,329,-5.06296169579445,-1.0273
330,330,-4.57449695331124,-1.0273
331,331,-4.07775543242391,-1.0273
332,332,-3.58065578842988,-1.0273
333,333,-3.08362774908039,-1.0273
334,334,-2.5866788621556,-1.0273
335,335,-2.08980552831033,-1.0273
336,336,-1.59299996960895,-1.0273
337,337,-1.09624009057571,-1.0273
338,338,-0.599526652983078,-1.0273
339,339,-0.102854077800213,-1.0273
340,340,0.39376074680095,-1.0273
341,341,0.890325804020556,-1.0273
342,342,1.38686349612176,-1.0273
343,343,1.88343062895247,-1.0273
344,344,2.38009739007261,-1.0273
345,345,2.87690467215754,-1.0273
346,346,3.37385667825459,-1.0273
347,347,3.8709431105901,-1.0273
348,348,4.36813999804631,-1.0273
349,349,4.85176124078283,-1.0273
350,350,5.33070530476379,-1.0273
351,351,5.80958991560815,-1.0273
352,352,6.30737953209228,-1.0273
353,353,6.81333830721248,-1.0273
354,354,7.31910977160487,-1.0273
355,355,7.82471636926323,-1.0273
356,356,8.33022674208041,-1.0273
357,357,8.83572456065011,-1.0273
358,358,9.33902461298723,-1.0273
359,359,9.83541742023115,-1.0273
360,360,10.3316619909183,-1.0273
361,361,10.8277837365903,-1.0273
362,362,11.3238261193124,-1.0273
363,363,11.819871897777,-1.0273
364,364,12.3159964956488,-1.0273
365,365,12.8122341979449,-1.0273
366,366,13.3085980448287,-1.0273
367,367,13.8050933204336,-1.0273
368,368,14.3125916153849,-1.0273
369,369,14.8229725255091,-1.0273
370,370,15.3335581227089,-1.0273
371,371,15.8262742082268,-1.0273
372,372,16.3154120695987,-1.0273
373,373,16.8044527026378,-1.0273
374,374,17.2933971034323,-1.0273
375,375,17.7822427078092,-1.0273
376,376,18.278859969633,-1.0273
377,377,18.7762095476759,-1.0273
378,378,19.272112745381,-1.0273
379,379,19.7574915207037,-1.0273
380,380,20.2541167754595,-1.0273
381,381,20.759167129015,-1.0273
382,382,21.2623877837077,-1.0273
383,383,21.7594960838995,-1.0273
384,384,22.2565757221867,-1.0273
385,385,22.7536369346778,-1.0273
386,386,23.2506936091241,-1.0273
387,387,23.7477610763902,-1.0273
388,388,24.2448538231508,-1.0273
389,389,24.7419737321573,-1.0273
390,390,25.2391190496364,-1.0273
391,391,25.736291755071,-1.0273
392,392,26.2334867610732,-1.0273
393,393,26.7307082472334,-1.0273
394,394,27.2279709693129,-1.0273
395,395,27.7252613454203,-1.0273
396,396,28.222571487074,-1.0273
397,397,28.7199038753903,-1.0273
398,398,29.2172484023063,-1.0273
399,399,29.7146,-1.0273
