,Point_ID,HeadPosXB,HeadPosZB
148,148,-32.81439740374934,75.08229044856178
149,149,-32.73429967431902,74.5968872883131
150,150,-32.6603254957899,74.10969342961913
151,151,-32.58909925384397,73.62203521546016
152,152,-32.4928569191109,73.13286364126938
153,153,-32.4323905903164,72.64191166130499
154,154,-32.41244940848975,72.14946815537041
155,155,-32.39485073820966,71.65598087888428
156,156,-32.363176473174605,71.16185169144877
157,157,-32.35717258089184,70.66744033198569
158,158,-32.33318191126084,70.17355014514054
159,159,-32.35994286358168,69.68433254146053
160,160,-32.4419402901227,69.19444831011168
161,161,-32.46012818693379,68.70445203167414
162,162,-32.41862689720233,68.21466063087374
163,163,-32.371218461798634,67.71975318159122
164,164,-32.36033636334326,67.225025707012
165,165,-32.384078754860816,66.73069589842439
166,166,-32.42330163607437,66.23668336655723
167,167,-32.47627332839495,65.74469904651248
168,168,-32.508621992145315,65.25934510727812
169,169,-32.542078892236795,64.77528445258173
170,170,-32.60781369671864,64.29234760359819
171,171,-32.67399510556628,63.8032376583636
172,172,-32.709016651106865,63.31202003774436
173,173,-32.77973985510182,62.820755924757464
174,174,-32.83120044340997,62.3294168624989
175,175,-32.84747276853337,61.83797827391976
176,176,-32.837604991264094,61.346422225675575
177,177,-32.81443183002888,60.8547443355134
178,178,-32.82399243182944,60.36295042408437
179,179,-32.8377486486346,59.87106281718211
180,180,-32.830521934793936,59.37910427085687
181,181,-32.81258856225482,58.887173984998
182,182,-32.78511323535386,58.39546494911261
183,183,-32.746466991937744,57.904338437482735
184,184,-32.69137012988215,57.41423100468782
185,185,-32.604642149868575,56.925587726179515
186,186,-32.515870609298574,56.439177206916646
187,187,-32.43830320597129,55.95585608272167
188,188,-32.32780040578129,55.47679229071629
189,189,-32.16621466800707,55.00316611458685
190,190,-31.98884364433389,54.53663658065208
191,191,-31.79571103144104,54.07855779613975
192,192,-31.5570325883862,53.65065244989052
193,193,-31.337697784493308,53.23750454804963
194,194,-31.106997591149163,52.79867979187465
195,195,-30.875485295938702,52.365408015453525
196,196,-30.586507475370198,51.94491317960512
197,197,-30.33546544848906,51.54588827454876
198,198,-30.073746398370343,51.15094229746744
199,199,-29.798531787523196,50.736570621083615
200,200,-29.515350977539676,50.32752944112668
201,201,-29.22477398064628,49.925359697023495
202,202,-28.92662692627686,49.530354831361464
203,203,-28.619830066889882,49.14352640745146
204,204,-28.30352347919748,48.7658182120484
205,205,-27.982629951627594,48.39750252536021
206,206,-27.67151833697345,48.03830482485084
207,207,-27.31508003288434,47.68831509632328
208,208,-26.95141732154812,47.347783226947
209,209,-26.58876835296136,47.01608195706312
210,210,-26.21715847256643,46.69308952032706
211,211,-25.835991674165747,46.37804882048127
212,212,-25.451058505913434,46.06982216043383
213,213,-25.04176165122189,45.7677470350515
214,214,-24.624806060588494,45.47134781246609
215,215,-24.207395196369653,45.186531740102424
216,216,-23.775707226805103,44.91084035531411
217,217,-23.32788625784039,44.653323817369284
218,218,-22.87548650451444,44.38806867333049
219,219,-22.419012310010764,44.13334335698465
220,220,-21.95934474011303,43.91407039384501
221,221,-21.496886573993855,43.69598875781446
222,222,-21.038912912204008,43.52253484096077
223,223,-20.58097983767305,43.349888080857504
224,224,-20.12095098270443,43.14247742995774
225,225,-19.658706522932217,42.93764939959871
226,226,-19.194006834759897,42.746516680094615
227,227,-18.726417136055844,42.571163341003135
228,228,-18.256220926309958,42.41203430741193
229,229,-17.786085206398877,42.28707131069184
230,230,-17.318330935258658,42.17982351093002
231,231,-16.831121509190638,42.083761283028544
232,232,-16.33979629746726,41.97654821552183
233,233,-15.84633406360581,41.90382723798919
234,234,-15.35129247365923,41.84920821588812
235,235,-14.854923414412976,41.78607955054782
236,236,-14.368048920091198,41.74534983065371
237,237,-13.870323933129658,41.7075350681494
238,238,-13.372489943197941,41.6559957193915
