,Point_ID,HeadPosXB,HeadPosZB
119,119,-87.33474753305114,-37.84351531792241
120,120,-87.11673095457421,-37.35637658773626
121,121,-86.88257324003428,-36.872268166792985
122,122,-86.61665622459769,-36.43299811674351
123,123,-86.37795033760828,-36.02877575032225
124,124,-86.12048259848983,-35.60820757829381
125,125,-85.8575134886689,-35.185770103092175
126,126,-85.58753259924356,-34.867023733681876
127,127,-85.30969757928106,-34.487091766450824
128,128,-84.99893490042572,-34.16795499051647
129,129,-84.65384015514013,-33.86444756312007
130,130,-84.29345784168538,-33.55979608068713
131,131,-83.9185566867975,-33.24155519601225
132,132,-83.53073375409929,-32.92705377869653
133,133,-83.13342626679153,-32.67571549799525
134,134,-82.72888403174652,-32.447538410519776
135,135,-82.32034874198757,-32.166208221048116
136,136,-81.85480969901603,-31.84014424381861
137,137,-81.37755872297585,-31.611901195283586
138,138,-80.89623827624682,-31.43311333694906
139,139,-80.41178283128318,-31.1896990087051
140,140,-79.92533493269221,-30.98500462850779
141,141,-79.44282152376744,-30.850341590700655
142,142,-78.97614410162198,-30.729526392865388
143,143,-78.50356589180221,-30.618345266259045
144,144,-78.02581577928872,-30.514433881267074
145,145,-77.54342668767366,-30.416459328914094
146,146,-77.05719898739862,-30.27831009999327
147,147,-76.5891284335318,-30.130603757616473
148,148,-76.12247949971321,-30.055363170525904
149,149,-75.65654375896794,-29.99039287012471
150,150,-75.19097953272103,-29.935369832445513
151,151,-74.69480895860404,-29.821888816226682
152,152,-74.19744734668267,-29.796546806683875
153,153,-73.69949264621599,-29.778847459429436
154,154,-73.19902555225217,-29.654988538226053
155,155,-72.69333137668356,-29.615152225469885
156,156,-72.18686272824038,-29.595175931634422
157,157,-71.6798553930489,-29.64429005762933
158,158,-71.17254048452722,-29.62367978963699
159,159,-70.66516205452326,-29.56608468400536
160,160,-70.15795473311012,-29.626917196486055
161,161,-69.66557246396627,-29.648652608521328
162,162,-69.18107254009762,-29.68300699704952
163,163,-68.69643711334727,-29.686719156117803
164,164,-68.21166943164931,-29.64856606723678
165,165,-67.72688325592459,-29.719450269754223
166,166,-67.24186029006067,-29.719816693388587
167,167,-66.74378297903638,-29.705529674370815
168,168,-66.24570133082112,-29.72139527460067
169,169,-65.76681188124353,-29.763503449536305
170,170,-65.29037141014084,-29.69088959044518
171,171,-64.81501368712193,-29.6932255728483
172,172,-64.34066370917867,-29.73078307070117
173,173,-63.86060510469927,-29.764491425840365
174,174,-63.37893237912279,-29.783555587141713
175,175,-62.89771590753147,-29.729682588490185
176,176,-62.41703074616532,-29.64198880674687
177,177,-61.93688808756529,-29.590491399632494
178,178,-61.45737205615292,-29.497006534919333
179,179,-60.97848485837927,-29.44369742209389
180,180,-60.50028211267737,-29.424665389914612
181,181,-60.0229289385379,-29.396695879173272
182,182,-59.54678189689778,-29.361690708427055
183,183,-59.07210752249856,-29.311055115183436
184,184,-58.5990898154978,-29.21082391117545
185,185,-58.128179966443355,-28.95912030457405
186,186,-57.65957619164966,-28.820897956470073
187,187,-57.193516109416684,-28.782453188339076
188,188,-56.73067638252391,-28.691632066254193
189,189,-56.27134917941375,-28.593118054781378
190,190,-55.81601628186332,-28.519690743730322
191,191,-55.365870314912065,-28.35202035940481
192,192,-54.92097022314237,-28.114042316836724
193,193,-54.48199047248758,-27.876331772279535
194,194,-54.05024063948165,-27.766305614530967
195,195,-53.62596470976725,-27.533530237133405
196,196,-53.21016377830216,-27.261635906819365
197,197,-52.80428889919279,-27.0338064233021
198,198,-52.40862582553515,-26.83914379340334
199,199,-52.02447583256675,-26.687227264393087
200,200,-51.61963627369927,-26.39436958551707
201,201,-51.21743617018567,-26.068310522302188
202,202,-50.82336270836188,-25.727870850876098
203,203,-50.438220098639704,-25.375822050995758
204,204,-50.060905790360316,-25.02309455844362
205,205,-49.691624080468685,-24.650542770213853
206,206,-49.33726425917647,-24.28520784494108
207,207,-49.034800358594055,-23.91850752099833
208,208,-48.740988267932565,-23.537256120931122
209,209,-48.43768974136115,-23.138067654289465
210,210,-48.1377208702812,-22.732410460500084
211,211,-47.852823784993774,-22.34508904287742
212,212,-47.637001542707544,-21.947727473596682
213,213,-47.38205611956525,-21.54047267207777
214,214,-47.11866342223074,-21.124129229861147
215,215,-46.90814626156656,-20.699316955447756
216,216,-46.745246280140485,-20.26658395759854
217,217,-46.55200179067506,-19.825819270819785
218,218,-46.36589742548141,-19.379506086162934
219,219,-46.19441527500014,-18.928959884488904
220,220,-46.06944558522433,-18.475576584425863
221,221,-45.88931087264256,-18.020428321964047
222,222,-45.75598132286875,-17.541753241587156
223,223,-45.63851276965757,-17.054585565125066
224,224,-45.45033509067012,-16.58176044638258
225,225,-45.288204614996665,-16.093154366139867
226,226,-45.16696119266935,-15.600886988839648
227,227,-45.09444527905802,-15.10667467495945
228,228,-45.02269110631206,-14.611450314797793
229,229,-44.95613156324087,-14.115632036993135
230,230,-44.89428546662056,-13.619262298714508
231,231,-44.8265665794019,-13.122280682900493
232,232,-44.772675351889404,-12.624805259120643
233,233,-44.71271594992396,-12.128616733188668
234,234,-44.654733482593954,-11.65740225615565
235,235,-44.577624047983775,-11.178253287949346
236,236,-44.49442535259254,-10.698514895112075
237,237,-44.422663386781466,-10.218960837264286
238,238,-44.42400286583093,-9.743677805042354
239,239,-44.3277245663091,-9.268263588092102
240,240,-44.285660405854266,-8.790024429179743
241,241,-44.20909528477915,-8.312261081825465
242,242,-44.10544925688268,-7.835187561440101
243,243,-43.98150543694797,-7.359710354433728
244,244,-43.88542021453279,-6.886651948496036
245,245,-43.83135948149163,-6.417039942090131
246,246,-43.75572475491476,-5.9524102137603565
247,247,-43.64079318430399,-5.4946477421021
248,248,-43.520367239826626,-5.044977460619151
249,249,-43.25746101960454,-4.5616044584587865
250,250,-42.93471531452149,-4.089487072077486
251,251,-42.58301197247693,-3.7549288307605635
252,252,-42.224459819285954,-3.346243589545293
253,253,-41.906260438740695,-2.991040876785879
254,254,-41.56541112388781,-2.5923782977565395
255,255,-41.144288607904,-2.3102726867864822
256,256,-40.75740262173689,-2.0594589751743917
257,257,-40.371651081788734,-1.7937279404288804
258,258,-39.932748471040206,-1.5682301272508372
259,259,-39.49578588732777,-1.403163144452195
260,260,-39.049598561897085,-1.1313440825521364
261,261,-38.60893635406043,-0.8788279029285849
262,262,-38.13276633116102,-0.7460948186540108
263,263,-37.64792793720529,-0.6777295199558222
264,264,-37.15846694761207,-0.6196848038280771
265,265,-36.665830783339985,-0.6403478632242905
266,266,-36.17112190291545,-0.5625683120120984
267,267,-35.684684596948436,-0.49205323788891636
268,268,-35.203847327321995,-0.4356485444103805
269,269,-34.707893258915696,-0.3670700153226739
270,270,-34.21254199566716,-0.24276365255022855
271,271,-33.71665665444831,-0.22855708564341856
272,272,-33.2202382439595,-0.19941690399353335
273,273,-32.72444952780904,-0.2068769238533866
274,274,-32.23012161589154,-0.1262928691061298
275,275,-31.737076997038752,-0.11158938747766939
276,276,-31.2445159741027,-0.04069982748455852
277,277,-30.751275794298742,-0.06828820008764362
278,278,-30.256962591943847,-0.009734944465045374
279,279,-29.76141433161415,-0.03726526222363872
280,280,-29.265117313474377,-0.07574858822799031
281,281,-28.76865280813732,-0.11624879010824685
282,282,-28.272348456528217,-0.11134749465257447
283,283,-27.77632031735352,-0.15976660117167546
284,284,-27.28051494394226,-0.21421732625536974
285,285,-26.78955218148091,-0.23104494064664682
286,286,-26.307088138592334,-0.2506695107468465
287,287,-25.823835362153783,-0.25953344359577857
288,288,-25.339838925475348,-0.2616263196127689
289,289,-24.855203072144963,-0.2808161344683919
290,290,-24.370146886794434,-0.3110907770035306
291,291,-23.884924665607052,-0.31556031955412156
292,292,-23.39981296269493,-0.3458244501681139
293,293,-22.91494942146844,-0.3985795610202029
294,294,-22.430237094735624,-0.4196766858928705
295,295,-21.945440099337336,-0.43059291626248797
296,296,-21.460403816752386,-0.43275934992936205
297,297,-20.975202548684027,-0.4596244954467751
298,298,-20.48996878371592,-0.48346992975933994
299,299,-20.004765049500715,-0.5309639603454862
300,300,-19.519629461175064,-0.5682054812827438
301,301,-19.034611296767835,-0.5860276727923311
302,302,-18.549870638063787,-0.5965024678480174
303,303,-18.065562562518867,-0.6107071711288913
304,304,-17.58165854994363,-0.6276342819692081
305,305,-17.097949745179726,-0.6238602375020248
306,306,-16.614448307480114,-0.6228098973347903
307,307,-16.131271566905085,-0.638166203539305
308,308,-15.648541725513512,-0.6740140849343945
309,309,-15.166123448938288,-0.6953219736267923
310,310,-14.68345677200956,-0.7136799576031586
311,311,-14.200348333229545,-0.7257835695977181
312,312,-13.71974905586627,-0.7318271398727763
313,313,-13.236652708521328,-0.7423105419062124
314,314,-12.75333762525396,-0.7651108642889363
315,315,-12.269386418711536,-0.7916298276845194
316,316,-11.785197872496683,-0.8035467408769321
317,317,-11.300852375674285,-0.8118192093862987
318,318,-10.81636205193764,-0.8125997319389033
319,319,-10.331741270242226,-0.8132860391922659
320,320,-9.84699376664638,-0.8014788139680564
321,321,-9.362131129554541,-0.7991640322636298
322,322,-8.87704248892532,-0.7775312955466187
323,323,-8.39183736295632,-0.7589289278322853
324,324,-7.906602483833892,-0.7739149310404845
325,325,-7.421380031728553,-0.7918747417516351
326,326,-6.9362194184036285,-0.8097554359296004
327,327,-6.451157749520988,-0.8139874343314485
328,328,-5.96623159510533,-0.8191434780190134
329,329,-5.481482787678235,-0.804445538112545
330,330,-4.996948456829688,-0.8292925259110496
331,331,-4.512636931888036,-0.8528229593260158
332,332,-4.028221451574921,-0.8587916522671837
333,333,-3.5431438023034967,-0.8450485161391387
334,334,-3.0392467084745576,-0.8253730374780683
335,335,-2.5354212293812988,-0.8039349961376892
336,336,-2.0315753171443482,-0.8015625160437334
337,337,-1.5276549673598372,-0.8196135781623891
338,338,-1.0236560661850478,-0.8405366294003284
339,339,-0.5195894074811984,-0.8613825443679677
340,340,-0.015456229446145258,-0.8732718578603824
341,341,0.4887324068313242,-0.8718162497631065
342,342,0.9929618528707321,-0.8700156575056601
343,343,1.497219124743505,-0.8682149966070228
344,344,2.0014935491425354,-0.8667349292603413
345,345,2.5057744829941324,-0.8657727159624323
346,346,3.010052723021789,-0.8622065025176656
347,347,3.514323392013878,-0.8654968570647833
348,348,4.01858553818386,-0.866264604436887
349,349,4.522843846894661,-0.8676612039010179
350,350,5.02709956666003,-0.8696639694902628
351,351,5.531354125054429,-0.8722817572508278
352,352,6.035609432536682,-0.8754744642199311
353,353,6.539867507756547,-0.8791378178335157
354,354,7.044128761762411,-0.8830609411388775
355,355,7.548393928806741,-0.887191279732041
356,356,8.052662276933152,-0.8914397869215213
357,357,8.55693317590885,-0.8939169730978296
358,358,9.06120669340194,-0.9001136976982749
359,359,9.565481926067491,-0.9042946200537881
360,360,10.069759155424698,-0.9050747059011542
361,361,10.574037798614302,-0.9111146646799781
362,362,11.078317492664358,-0.9135811056764045
363,363,11.58259832769453,-0.9179454658135172
364,364,12.086879603500169,-0.9423785903164101
365,365,12.59116111155714,-0.9633272624275513
366,366,13.095442567978893,-0.9712264297816577
367,367,13.59972365074864,-0.9765979860555024
368,368,14.104004194005471,-0.9801804277477424
369,369,14.608283659907247,-0.9823317181030445
370,370,15.112561925729137,-0.9880314757976164
371,371,15.616838499467628,-0.9945550745749631
372,372,16.121113425637542,-0.9948822785660653
373,373,16.625385986808343,-0.9953767800938587
374,374,17.129656158023582,-0.9867689177088028
375,375,17.633924012215367,-0.9899160214826288
376,376,18.138188000402828,-0.998198352156393
377,377,18.64244897446743,-0.9996615591864608
378,378,19.14670811337966,-1.0013135823443011
379,379,19.65096515404356,-1.0032459831274598
380,380,20.155223591823265,-1.005436387090261
381,381,20.659484013217423,-1.0078349262750113
382,382,21.163745205305023,-1.0105081828772955
383,383,21.668008404029226,-1.01342574074962
384,384,22.17227226393539,-1.0165793890065813
385,385,22.67653830370818,-1.0251393407443463
386,386,23.177559304079928,-1.033239039192359
387,387,23.670060439863782,-1.0334471774371903
388,388,24.162458517765856,-1.0184745252387408
389,389,24.65472055742782,-0.9959549873623593
390,390,25.14681338471849,-0.9727402051014203
391,391,25.63872236986999,-0.948765881382404
392,392,26.130424703555217,-0.9242534934608507
393,393,26.621893222158754,-0.8993653045556035
394,394,27.113113394107884,-0.933986807682276
395,395,27.6040956126177,-0.9329075639274013
396,396,28.09488534666149,-0.9034894275667464
397,397,28.585576187765948,-0.9131670528441252
398,398,29.076283859856147,-0.9351701067559514
399,399,29.5673,-0.9539
