,Point_ID,HeadPosXA,HeadPosZA
104,104,0.62,-85.8436596502412
105,105,0.62,-85.5905220672603
106,106,0.62,-85.3435132460001
107,107,0.62,-85.0520992090771
108,108,0.62,-84.6772935258538
109,109,0.62,-84.2939533608561
110,110,0.62,-83.9524169407322
111,111,0.62,-83.5978682232137
112,112,0.62,-83.2304338091459
113,113,0.62,-82.8503430356825
114,114,0.62,-82.4580063747549
115,115,0.62,-82.0544434302059
116,116,0.62,-81.642945524339
117,117,0.62,-81.2233847947035
118,118,0.62,-80.7957845812696
119,119,0.62,-80.3598138976827
120,120,0.62,-79.9134616919645
121,121,0.62,-79.460587797514
122,122,0.62,-79.0008394413381
123,123,0.62,-78.5335615373168
124,124,0.62,-78.0597490369679
125,125,0.62,-77.5806277960274
126,126,0.62,-77.0977025300377
127,127,0.62,-76.629368466324
128,128,0.62,-76.173404695459
129,129,0.62,-75.7170132319869
130,130,0.62,-75.2605297142493
131,131,0.62,-74.8041778073426
132,132,0.62,-74.3481073963593
133,133,0.62,-73.8922867240863
134,134,0.62,-73.436587475895
135,135,0.62,-72.9761645933552
136,136,0.62,-72.5019136145941
137,137,0.62,-72.027984488472
138,138,0.62,-71.5543612740231
139,139,0.62,-71.0809353340072
140,140,0.62,-70.6076678833261
141,141,0.62,-70.1345428561258
142,142,0.62,-69.655511266055
143,143,0.62,-69.1755041880522
144,144,0.62,-68.6953585358111
145,145,0.62,-68.2151844441725
146,146,0.62,-67.7350966135205
147,147,0.62,-67.2552442133417
148,148,0.62,-66.7757679708737
149,149,0.62,-66.2968296772374
150,150,0.62,-65.8184876317278
151,151,0.62,-65.3407665069231
152,152,0.62,-64.8636943819938
153,153,0.62,-64.3873792658277
154,154,0.62,-63.9116596420548
155,155,0.62,-63.4364310437123
156,156,0.62,-62.9616086824677
157,157,0.62,-62.4869766982787
158,158,0.62,-62.0123745397927
159,159,0.62,-61.5376494923404
160,160,0.62,-61.0627772867348
161,161,0.62,-60.5877372663692
162,162,0.62,-60.1124846602833
163,163,0.62,-59.6370651936225
164,164,0.62,-59.1680689880003
165,165,0.62,-58.7026615517149
166,166,0.62,-58.267457685571
167,167,0.62,-57.8144507095059
168,168,0.62,-57.3503741831144
169,169,0.62,-56.9222200608518
170,170,0.62,-56.4991469240993
171,171,0.62,-56.0819230172844
172,172,0.62,-55.6325055935074
173,173,0.62,-55.1717879374372
174,174,0.62,-54.714077272005
175,175,0.62,-54.3125327592901
176,176,0.62,-53.9211066756277
177,177,0.62,-53.4821871495693
178,178,0.62,-53.0816707369106
179,179,0.62,-52.6925485639227
180,180,0.62,-52.2774460870658
181,181,0.62,-51.8714695810729
182,182,0.62,-51.4751697046172
183,183,0.62,-51.0890522452703
184,184,0.62,-50.7137242010267
185,185,0.62,-50.3498293975804
186,186,0.62,-49.9974367959783
187,187,0.62,-49.6569462934132
188,188,0.62,-49.3292867496016
189,189,0.62,-49.0479907134843
190,190,0.62,-48.7873139406614
191,191,0.62,-48.519135712598
192,192,0.62,-48.2307522663182
193,193,0.62,-48.0499577714168
194,194,0.62,-47.7686438311231
195,195,0.62,-47.5808688518363
196,196,0.62,-47.4109390693463
197,197,0.62,-47.2515850091323
198,198,0.62,-47.102733362722
199,199,0.62,-46.9552930886336
200,200,0.62,-46.7757541313464
201,201,0.62,-46.6099537749483
202,202,0.62,-46.4567835302431
203,203,0.62,-46.3160619805022
204,204,0.62,-46.1880946107621
205,205,0.62,-46.0611338373505
206,206,0.62,-45.9445581468185
207,207,0.62,-45.83721355691
208,208,0.62,-45.7401594575041
209,209,0.62,-45.5989727516214
210,210,0.62,-45.5174801621517
211,211,0.62,-45.4337608025923
212,212,0.62,-45.3505008032998
213,213,0.62,-45.2735825963671
214,214,0.62,-45.2057728320278
215,215,0.62,-45.1788059961229
216,216,0.62,-45.1082523666829
217,217,0.62,-45.0432818229069
218,218,0.62,-45.0066422041571
219,219,0.62,-44.9773499210411
220,220,0.62,-44.9791288804401
221,221,0.62,-44.9901180066509
222,222,0.62,-45.0040070216379
223,223,0.62,-44.9936179397067
224,224,0.62,-44.9640663545419
225,225,0.62,-44.9472168385561
226,226,0.62,-44.9882135540632
227,227,0.62,-44.9227600503586
228,228,0.62,-44.921977402459
229,229,0.62,-44.802040416466
230,230,0.62,-44.8091764283576
231,231,0.62,-44.739793696187
232,232,0.62,-44.6451235298624
233,233,0.62,-44.5652779570612
234,234,0.62,-44.427319682303
235,235,0.62,-44.3850662801037
236,236,0.62,-44.2453864797389
237,237,0.62,-43.9491805710321
238,238,0.62,-43.7658193313345
239,239,0.62,-43.4189314983442
240,240,0.62,-43.0648815918231
241,241,0.62,-42.6956661242137
242,242,0.62,-42.3118279493336
243,243,0.62,-41.921031553616
244,244,0.62,-41.526230281938
245,245,0.62,-41.131924654905
246,246,0.62,-40.7407068216109
247,247,0.62,-40.3433410721745
248,248,0.62,-39.9427070299769
249,249,0.62,-39.5289124256966
250,250,0.62,-39.1076532929074
251,251,0.62,-38.6856586205645
252,252,0.62,-38.2640637603689
253,253,0.62,-37.8356635275728
254,254,0.62,-37.3896616343959
255,255,0.62,-36.9225570809962
256,256,0.62,-36.455673923355
257,257,0.62,-35.9892906200591
258,258,0.62,-35.523599045728
259,259,0.62,-35.0586618408154
260,260,0.62,-34.5945205863215
261,261,0.62,-34.131232868443
262,262,0.62,-33.6686037679996
263,263,0.62,-33.206312696737
264,264,0.62,-32.7439694686571
265,265,0.62,-32.2811762429369
266,266,0.62,-31.8176036944563
267,267,0.62,-31.3372300879343
268,268,0.62,-30.8566538016904
269,269,0.62,-30.3763775372395
270,270,0.62,-29.8966803024125
271,271,0.62,-29.4176461280983
272,272,0.62,-28.9392448263246
273,273,0.62,-28.4613647680835
274,274,0.62,-27.9838669624188
275,275,0.62,-27.5065741501464
276,276,0.62,-27.0292886417025
277,277,0.62,-26.5518286267507
278,278,0.62,-26.074072597807
279,279,0.62,-25.5959279654314
280,280,0.62,-25.1173262502343
281,281,0.62,-24.6382776933117
282,282,0.62,-24.1588032670977
283,283,0.62,-23.6789366703236
284,284,0.62,-23.1987101492555
285,285,0.62,-22.7182658902801
286,286,0.62,-22.2376975645233
287,287,0.62,-21.7570747651557
288,288,0.62,-21.2764477748243
289,289,0.62,-20.7958467631216
290,290,0.62,-20.3152823676651
291,291,0.62,-19.8347515149641
292,292,0.62,-19.3542268527169
293,293,0.62,-18.8736859796457
294,294,0.62,-18.3931214054612
295,295,0.62,-17.9125349505782
296,296,0.62,-17.4319152252345
297,297,0.62,-16.9512820345324
298,298,0.62,-16.4706599843481
299,299,0.62,-15.9900835883669
300,300,0.62,-15.5096099931159
301,301,0.62,-15.0294046061019
302,302,0.62,-14.54957094891
303,303,0.62,-14.070240540496
304,304,0.62,-13.59154215139
305,305,0.62,-13.1137576408491
306,306,0.62,-12.6371758462657
307,307,0.62,-12.1616713649803
308,308,0.62,-11.6871593208699
309,309,0.62,-11.2134482927149
310,310,0.62,-10.7402277991962
311,311,0.587750265232207,-10.266937611088
312,312,0.581991796198312,-9.79402073514729
313,313,0.53865386055658,-9.32610917030181
314,314,0.549573826325853,-8.85832965886631
315,315,0.530189038851876,-8.39104327381702
316,316,0.519235887207399,-7.92431941545186
317,317,0.460221360836988,-7.45829919996802
318,318,0.379849562920468,-6.99365669286126
319,319,0.32648087307522,-6.52970160105571
320,320,0.256834987134954,-6.06840683144693
321,321,0.187550351718507,-5.61025599544489
322,322,0.0711211373537852,-5.15554987242074
323,323,-0.0981770415363517,-4.72916502784444
324,324,-0.317348419723373,-4.33712536722539
325,325,-0.525931516686998,-3.9545398955823
326,326,-0.738924206635945,-3.59472309665164
327,327,-0.990935426869501,-3.2538973489339
328,328,-1.24230177187641,-2.93355551360553
329,329,-1.51949161919511,-2.54974476400186
330,330,-1.8299340192644,-2.14397875439791
331,331,-2.15603940699614,-1.76039299542219
332,332,-2.45353583850137,-1.39665039505539
333,333,-2.80239523486067,-1.24330337758249
334,334,-2.99766921836748,-1.05997937456699
335,335,-3.3947045571519,-0.699008429365749
336,336,-3.81166035281386,-0.428985134863599
337,337,-4.24641927107996,-0.264495438138992
338,338,-4.69484488704602,-0.089007401202692
339,339,-5.15372734615612,0.184637771165587
340,340,-5.58133029444988,0.340804943326026
341,341,-6.01690462235093,0.435582193831356
342,342,-6.4596442822336,0.540649142284136
343,343,-6.90871120903385,0.671425553110142
344,344,-7.36382755788513,0.75054585331567
345,345,-7.8238082909182,0.841444171895705
346,346,-8.287512473757,0.942454992681414
347,347,-8.7521252154946,1.02501451246491
348,348,-9.21689688925304,1.09390626981905
349,349,-9.68388878565606,1.12679161494565
350,350,-10.1541209630048,1.19894153092804
351,351,-10.617660694762,1.21354400635087
352,352,-11.0731966133264,1.23759045881059
353,353,-11.5289597606494,1.25004429097592
354,354,-11.9844099511091,1.25803100529331
355,355,-12.4386894967558,1.23878272080416
356,356,-12.8939335813147,1.23466716526508
357,357,-13.3498459660138,1.27428256262466
358,358,-13.8057635512144,1.29556127976713
359,359,-14.2617017696541,1.34147603069424
360,360,-14.7177389919488,1.3561812425074
361,361,-15.1738506908884,1.36147333613573
362,362,-15.6300233432192,1.36315391325696
363,363,-16.0861957385519,1.34807704697249
364,364,-16.5423543097563,1.25960662078174
365,365,-16.9984383133969,1.30486540071389
366,366,-17.4544912756019,1.25013520912643
367,367,-17.9105170061882,1.2685564837656
368,368,-18.3665179875754,1.29827841323034
369,369,-18.8225391150386,1.27722919179374
370,370,-19.2785924994014,1.25497523477009
371,371,-19.7103992493701,1.23225449088044
372,372,-20.1304614177288,1.27701637639311
373,373,-20.5609549272155,1.24939059811416
374,374,-21.0024161814154,1.19151646527558
375,375,-21.4586982157961,1.21183456088026
376,376,-21.925096851715,1.23161333707046
377,377,-22.3982941400266,1.24776908938502
378,378,-22.8762692053175,1.26749374080714
379,379,-23.3581040835963,1.24534892995517
380,380,-23.8358351434241,1.26860566223695
381,381,-24.2903163019955,1.23781222376723
382,382,-24.7456662062031,1.20547113208668
383,383,-25.2012358764191,1.23097539704757
384,384,-25.6569395067809,1.24097664306881
385,385,-26.1110334316008,1.21456982381996
386,386,-26.5715675864373,1.21600056003976
387,387,-27.0453933206214,1.21086756963166
388,388,-27.5193662695626,1.2063175868703
389,389,-27.9932661020582,1.21247968411481
390,390,-28.4670738205353,1.20005990322013
391,391,-28.9394848431923,1.19278487932532
392,392,-29.4129797180333,1.18245353950084
393,393,-29.8788350666221,1.16862459023564
394,394,-30.2953991893494,1.19210961932505
395,395,-30.7083187193439,1.19540284904573
396,396,-31.1261340767684,1.20477596609536
397,397,-31.582249282841,1.20930634943302
398,398,-31.9389909990316,1.20792938027099
399,399,-32.342,1.2233
