,Point_ID,HeadPosXA,HeadPosZA
0,0,80.7311,-75.54294999999999
1,1,80.25550297100494,-75.54300095286763
2,2,79.78341039159258,-75.5481725198146
3,3,79.31473329252995,-75.55692425332666
4,4,78.84017596865658,-75.56079293839568
5,5,78.36629028624327,-75.57045646544627
6,6,77.89101086013545,-75.58697962505309
7,7,77.41858526600538,-75.61223777199916
8,8,76.95274428657885,-75.6313357075937
9,9,76.48237107036834,-75.65755131300679
10,10,76.00848968477104,-75.69472123713092
11,11,75.53926434359552,-75.7341384470553
12,12,75.0725374205278,-75.7730173529369
13,13,74.60207296537526,-75.81588030820423
14,14,74.12878988749486,-75.86884775094381
15,15,73.65604870047126,-75.92450590908084
16,16,73.18380883800373,-75.97879579367519
17,17,72.71220087168714,-76.04295496427486
18,18,72.24126010779706,-76.10995413122868
19,19,71.77129242080704,-76.18085038814547
20,20,71.30248402198877,-76.25587975142858
21,21,70.83476542410969,-76.33546579723165
22,22,70.37112165686685,-76.42429755322289
23,23,69.9068304283663,-76.52708783915784
24,24,69.4422767665593,-76.63508988273335
25,25,68.97967939052742,-76.75008899964024
26,26,68.52354750990986,-76.8816820909609
27,27,68.06993931101121,-77.01964591327194
28,28,67.61724348360562,-77.163561367965
29,29,67.16468865363993,-77.31320792685622
30,30,66.71439301691375,-77.46341831699613
31,31,66.26914401599642,-77.62045302077328
32,32,65.82702990141807,-77.78787743654209
33,33,65.38816696041773,-77.96948794570642
34,34,64.9526939017322,-78.16053853273428
35,35,64.52072381063702,-78.34621076604743
36,36,64.09232615246952,-78.53552709731314
37,37,63.664337510757946,-78.73182525132768
38,38,63.2368049466219,-78.94385883141001
39,39,62.81309866591724,-79.17008269381391
40,40,62.39427222627503,-79.39433045879312
41,41,61.980200362502785,-79.63559774038926
42,42,61.569831848099895,-79.88629888096298
43,43,61.16415793723456,-80.14570615320062
44,44,60.763361428284384,-80.40595195809732
45,45,60.368192954643156,-80.66915893324125
46,46,59.97851265875493,-80.92513836057381
47,47,59.59446440302564,-81.18572659026071
48,48,59.216224658949386,-81.44996146530592
49,49,58.84392271122835,-81.71742666949801
50,50,58.47723805108251,-81.99583516876012
51,51,58.11519896202384,-82.28031372151293
52,52,57.75629594325365,-82.56765671273291
53,53,57.39921326646897,-82.84948152926533
54,54,57.027167933134265,-83.11746998867845
55,55,56.63617212483814,-83.40308576538649
56,56,56.239192114269635,-83.7101862872286
57,57,55.840474856895256,-84.0178375881694
58,58,55.43975006278714,-84.32175328384228
59,59,55.04135798724633,-84.59975708896816
60,60,54.642848903379935,-84.86427477978516
61,61,54.25704490692053,-85.1193434761044
