,Point_ID,HeadPosXB,HeadPosZB
0,0,-84.8837,78.1134
1,1,-84.60796624693813,77.71809984948108
2,2,-84.31532421336844,77.31871667973198
3,3,-84.0040259856504,76.93458170520476
4,4,-83.68927508703996,76.56422407327497
5,5,-83.36856343554027,76.20049178843303
6,6,-83.03075457678693,75.85157112220523
7,7,-82.65922756187484,75.53049256975194
8,8,-82.28744767558447,75.21963038974593
9,9,-81.91533391418491,74.91087902939026
10,10,-81.52080672278572,74.61999592496565
11,11,-81.11684962159782,74.35272152233199
12,12,-80.69893842903565,74.11396190234157
13,13,-80.28347070379431,73.88345448529228
14,14,-79.83549846855553,73.69204810903838
15,15,-79.38390906052464,73.4996939769951
16,16,-78.9357049933889,73.33551752936918
17,17,-78.47627638282698,73.1990113447199
18,18,-78.02423458345507,73.05353653560931
19,19,-77.56219824754353,72.91842012351735
20,20,-77.09215306956366,72.79882216753512
21,21,-76.61551719270648,72.6907513294691
22,22,-76.12540785128994,72.59530561713623
23,23,-75.63058958033244,72.52672018256881
24,24,-75.13780784608619,72.4848385440622
25,25,-74.65441411305537,72.44383837195831
26,26,-74.17772816866302,72.43886511884796
27,27,-73.702279188223,72.43335928970987
28,28,-73.21794658499581,72.45481500772294
29,29,-72.73365425444516,72.46596803239636
30,30,-72.2496920908849,72.49275604002541
31,31,-71.76630315653853,72.5371388786309
32,32,-71.27969757631857,72.59344064558456
33,33,-70.79317149502549,72.6706565391028
34,34,-70.30839888765664,72.75654091098762
35,35,-69.82547368464063,72.8709388241468
36,36,-69.34694796216135,72.97736990210987
37,37,-68.88640018781712,73.08880810000534
38,38,-68.41712473963958,73.21194811768095
39,39,-67.9510580190111,73.34974320334864
40,40,-67.49050574498872,73.50077487027215
41,41,-67.0333514945903,73.6601512987878
42,42,-66.57943134046046,73.82910278367436
43,43,-66.1288646783457,73.99431788155965
44,44,-65.69095448653047,74.18812774060694
45,45,-65.25499863083735,74.37441292166878
46,46,-64.81782044315509,74.55558734446265
47,47,-64.38108449998046,74.74961282167968
48,48,-63.948137176935674,74.97610230194616
49,49,-63.52111201425116,75.21409573479824
50,50,-63.09844305414305,75.45727246162002
51,51,-62.685944779504055,75.7117730015644
52,52,-62.27540719573655,75.96683183534378
53,53,-61.873190155576935,76.21790835384847
54,54,-61.4669061765249,76.50424930190385
55,55,-61.0623958743573,76.78777896285996
56,56,-60.67067756575993,77.06402639240733
57,57,-60.282354678690346,77.3267934037632
58,58,-59.89362868798508,77.59360449171893
59,59,-59.504757604585976,77.88141746135155
60,60,-59.109848841113745,78.17682992441637
61,61,-58.720437402985326,78.47303008510269
62,62,-58.33551372289092,78.76269436361247
63,63,-57.95271118545986,79.02583905039754
64,64,-57.565375416181666,79.29066316927103
65,65,-57.171791226406384,79.58028950196507
66,66,-56.78099422821548,79.8554702688838
67,67,-56.39847125771426,80.09661501538005
68,68,-56.0153673350525,80.37147993524903
69,69,-55.61038707394195,80.68189806366442
70,70,-55.216147084161435,80.98720122191406
71,71,-54.816929281986184,81.28581875450118
72,72,-54.41585237772287,81.55192509863099
73,73,-54.01245500492975,81.81946702288005
74,74,-53.60574248327763,82.09025725984374
75,75,-53.19637558639877,82.3658715664867
76,76,-52.80061412491456,82.65398599622341
77,77,-52.4027732329139,82.91075396862604
78,78,-52.001569990649045,83.17907973338174
79,79,-51.5998733081711,83.45888685992611
80,80,-51.18779795034591,83.73543690590081
81,81,-50.77327940975319,84.00472488320993
82,82,-50.356913782460325,84.27780275452167
83,83,-49.939699688812354,84.54504840812298
84,84,-49.51508481672187,84.79303705450913
85,85,-49.083431869294,85.02605109073863
86,86,-48.6440578838832,85.25305297624483
87,87,-48.2011041194031,85.4319314982458
88,88,-47.75561378059456,85.59869409259606
89,89,-47.31167060912347,85.78210274986705
90,90,-46.863565062596294,85.96113348240081
91,91,-46.411047207050096,86.12245827608055
92,92,-45.94659210350581,86.25465730400191
93,93,-45.47689080676556,86.34847495569201
94,94,-45.00394694980958,86.42400385605274
95,95,-44.524935156991376,86.51915907467423
96,96,-44.04024369471412,86.6015421475953
97,97,-43.555306286089696,86.6339996581344
98,98,-43.071424621998666,86.68685889314548
99,99,-42.585111435851466,86.71369537080074
100,100,-42.0981546404866,86.71613378045922
101,101,-41.612465113736576,86.60243866130851
102,102,-41.12895100874432,86.45070667876112
103,103,-40.651698257189,86.3442734420629
104,104,-40.18408894642685,86.2105020516843
105,105,-39.75637427676595,86.07778217589126
106,106,-39.32518080223691,85.87807730210491
107,107,-38.922145454774466,85.61791600799685
108,108,-38.56688991825317,85.40522000756366
109,109,-38.177937831283,85.16763073650375
110,110,-37.84548180468306,84.88214202696653
111,111,-37.5351414475371,84.55000513820013
112,112,-37.22653819839424,84.24023056565335
113,113,-36.89585218219373,83.84002033830194
114,114,-36.55079299759096,83.40805022851993
115,115,-36.262467683256766,83.00335691189223
116,116,-36.017817521626654,82.56376418517411
117,117,-35.73886247033211,82.10858066896003
118,118,-35.48981980768599,81.65867927158324
119,119,-35.24683421117383,81.21581456295613
120,120,-35.01434035091816,80.78976813302117
121,121,-34.82457598791898,80.36859648258135
122,122,-34.634377695075095,79.95995280337743
123,123,-34.432413553873616,79.55248333871248
124,124,-34.21894195977208,79.12850874644482
125,125,-34.02885367047781,78.68938760345767
126,126,-33.85545553442411,78.24756300308727
127,127,-33.68998772658824,77.78722860503001
128,128,-33.53562295228207,77.33106712841385
129,129,-33.36744999607339,76.87311997787401
130,130,-33.2043023434737,76.39411129722833
131,131,-33.07720930793984,75.91638243974054
132,132,-32.9634918162447,75.44427117511862
133,133,-32.855342148651786,74.97072294378738
134,134,-32.735856022990674,74.4960693855255
135,135,-32.64255534290979,74.02056140324942
136,136,-32.584399720380254,73.54444096968905
137,137,-32.532550170725685,73.06787726208695
138,138,-32.4403205137653,72.59108191472926
139,139,-32.35295719777059,72.10034297504463
140,140,-32.30572551145954,71.6089345869834
141,141,-32.27002429692585,71.11700563008428
142,142,-32.23196634442792,70.62656831140224
143,143,-32.21616127455684,70.14520800820824
144,144,-32.20641374894629,69.66348652395982
145,145,-32.22618887418253,69.18144976938514
146,146,-32.25332666644336,68.69924653626725
147,147,-32.249344678058904,68.21696283187745
148,148,-32.25806469530839,67.73481856874838
149,149,-32.323474640989026,67.25114989150072
150,150,-32.40359334140585,66.76224792472024
151,151,-32.45631324961485,66.27445710979534
152,152,-32.522885582003525,65.78758117493811
153,153,-32.53387985327784,65.30134569497443
154,154,-32.56687531091487,64.8170712510734
155,155,-32.62594187234684,64.34433118889842
156,156,-32.66296333844244,63.872208258150124
157,157,-32.72198919984898,63.40048439212744
158,158,-32.77633087044475,62.92564263013876
159,159,-32.80107391139458,62.445127564318554
160,160,-32.80188120576476,61.964528071427395
161,161,-32.809824218100886,61.48369005835926
162,162,-32.818425563312445,61.00257764530197
163,163,-32.81299567698055,60.521414429034
164,164,-32.82401945637818,60.04002566733232
165,165,-32.78157191180042,59.55843931593773
166,166,-32.776263645045766,59.07694312344668
167,167,-32.681644110930264,58.59566025019379
168,168,-32.57912688853203,58.11475656861726
169,169,-32.49080205861498,57.63442218453814
170,170,-32.408112762838556,57.15547841200127
171,171,-32.312442642787275,56.72870794192596
172,172,-32.192052549216186,56.26412846686804
173,173,-32.12213435725404,55.79834115295338
174,174,-31.977387962776533,55.342307389506146
175,175,-31.83628479622177,54.89261481590272
176,176,-31.70214014678472,54.450469533288796
177,177,-31.530886560832535,53.9987619428796
178,178,-31.33892807150653,53.54970649790374
179,179,-31.127190277913055,53.09414956644546
180,180,-30.925980054513737,52.67092461154047
181,181,-30.708707176495935,52.27022052968189
182,182,-30.430541974215046,51.84942893380089
183,183,-30.115761375110868,51.42270595053422
184,184,-29.822255426842574,51.010468668585446
185,185,-29.51332066195493,50.61778928990311
186,186,-29.18869531324179,50.25580888774547
187,187,-28.907297267619555,49.907365703035794
188,188,-28.609078364760457,49.562366538117104
189,189,-28.301765185408918,49.19721732114229
190,190,-27.984773783499648,48.839675005877446
191,191,-27.68878349674884,48.489244404072096
192,192,-27.39313859017118,48.1310887512343
193,193,-27.083092513877602,47.7810459268985
194,194,-26.73470210386167,47.46889774316441
195,195,-26.36831074464027,47.16471090179185
196,196,-25.990822461711126,46.86756070744375
197,197,-25.62264173579196,46.57647126307661
198,198,-25.240165416510337,46.27904686632032
199,199,-24.83190832102485,45.980753317003845
200,200,-24.418643328615197,45.6843846070578
201,201,-24.001207963453137,45.39413779326967
202,202,-23.5808140335267,45.111756370281014
203,203,-23.158207615930998,44.83740413747611
204,204,-22.73474348671027,44.559749499447705
205,205,-22.29968041193144,44.301777442656146
206,206,-21.857472437359593,44.05532345723722
207,207,-21.415399382046374,43.78114838235672
208,208,-20.97357198176305,43.562952743029825
209,209,-20.536136487506976,43.35361051717871
210,210,-20.10587424957845,43.161443251583954
211,211,-19.6729689461834,42.95775527278451
212,212,-19.235707732876293,42.765612976941824
213,213,-18.79244050684541,42.580371157315625
214,214,-18.34178355334009,42.40682863718011
215,215,-17.88223745553682,42.258792262492506
216,216,-17.41443302989132,42.13631304057446
217,217,-16.940766124155072,42.02397651663023
218,218,-16.481494001949386,41.92184472121938
219,219,-16.004782886235873,41.80661445814236
220,220,-15.526506707558543,41.682219629887065
221,221,-15.047359370564902,41.58977092419782
222,222,-14.560992465062395,41.53031431488059
223,223,-14.078483927499235,41.50457484306161
224,224,-13.589747915715591,41.47784442297552
225,225,-13.101038947739251,41.47992386153986
226,226,-12.613565675611817,41.46768123883984
227,227,-12.12633834675093,41.478982028365664
228,228,-11.64059696115854,41.49304273451692
229,229,-11.167526737341362,41.520042803393835
230,230,-10.683907654756354,41.53252283376251
231,231,-10.203925162659438,41.54071560414785
232,232,-9.720634196479157,41.559311742471586
233,233,-9.2367710580269,41.53851278141303
234,234,-8.752767188669367,41.5557802284735
235,235,-8.269341737237056,41.543341054202244
236,236,-7.786993104045658,41.510718798730096
237,237,-7.3067959195089855,41.485974208323974
238,238,-6.825923415821314,41.42385011237046
239,239,-6.347254504658741,41.40503853577904
240,240,-5.873594357411015,41.38056676729667
241,241,-5.427340196431518,41.362355025121424
242,242,-4.988334463568211,41.25222266249592
243,243,-4.584827732020742,41.15075526818899
244,244,-4.248177112745997,40.926556362330984
245,245,-3.857373295272878,40.63896484426921
246,246,-3.484820569513369,40.3120718425551
247,247,-3.151260563955404,39.96743244019237
248,248,-2.858429367763754,39.63321135435203
249,249,-2.569645327874781,39.2549976548972
250,250,-2.3078388634898364,38.91137940734241
251,251,-2.071477912832009,38.536523791532474
252,252,-1.8386308840573262,38.12098058186281
253,253,-1.6419401315501971,37.65664867471169
254,254,-1.4437765577382957,37.18296332201822
255,255,-1.2088204124434276,36.70254531234805
256,256,-1.091762925940998,36.218164268948684
257,257,-0.9343352751558893,35.73213962123114
258,258,-0.8183126773886462,35.245476165860204
259,259,-0.7534013420365437,34.75809310659574
260,260,-0.5876479715462547,34.27009350636108
261,261,-0.5211068209814251,33.78180842595934
262,262,-0.47820694059593416,33.293428173212064
263,263,-0.4100293272291781,32.80500766317289
264,264,-0.41409633419670433,32.31660222381069
265,265,-0.44651786957946416,31.831554719307963
266,266,-0.47841628300934386,31.3486685950177
267,267,-0.4641620576428509,30.86465961464804
268,268,-0.47677220496570166,30.379989333757585
269,269,-0.44943227089446547,29.895224856696476
270,270,-0.4202214350761949,29.410887474029387
271,271,-0.4368591100016895,28.91783594498117
272,272,-0.416646746282042,28.43429333314564
273,273,-0.4103461863916167,27.956042059265265
274,274,-0.42220641803451076,27.47918611386402
275,275,-0.40156092115929864,27.00224381131926
276,276,-0.4276389212623336,26.525908670002046
277,277,-0.4477890983646072,26.049679433799792
278,278,-0.4653177267405574,25.573323906202415
279,279,-0.47984544320606937,25.096621582074576
280,280,-0.45160391203775674,24.62100585381609
281,281,-0.45770899612785665,24.14173580742515
282,282,-0.45788350461477567,23.65401653224845
