,Point_ID,HeadPosXB,HeadPosZB
0,0,-82.8095,77.98
1,1,-82.54988822329315,77.58813899894591
2,2,-82.27207086177863,77.20737024135116
3,3,-81.99692962108458,76.83067219543472
4,4,-81.70072979351359,76.46289678328431
5,5,-81.3957970327598,76.10274979080316
6,6,-81.07684259051553,75.74819311246728
7,7,-80.74379155895731,75.45441459177854
8,8,-80.38590684030622,75.13994066918194
9,9,-80.00806149187943,74.8646962859094
10,10,-79.64108100069849,74.60260124625557
11,11,-79.26585174680564,74.35666627888541
12,12,-78.85302852837589,74.13055688032654
13,13,-78.4245425147766,73.91532184581361
14,14,-78.00759103129673,73.71498763140669
15,15,-77.56273828362167,73.53676214685487
16,16,-77.12452690947163,73.37723451402718
17,17,-76.68515873858674,73.22910706365778
18,18,-76.23623221562093,73.11240749397484
19,19,-75.77881727429728,73.00772013102187
20,20,-75.32212586752786,72.92220171751283
21,21,-74.8612518210392,72.85569975915148
22,22,-74.38606451053751,72.80693301716815
23,23,-73.92325811744642,72.77404675673709
24,24,-73.45871168216614,72.74114431599571
25,25,-72.993078149588,72.72721498157748
26,26,-72.527010536146,72.7318729000567
27,27,-72.06110388554023,72.75945525164633
28,28,-71.59587416861928,72.80665634571349
29,29,-71.13184818625943,72.85082822593536
30,30,-70.669442083609,72.94388702771303
31,31,-70.20908841303691,73.02617455193895
32,32,-69.75133821067658,73.11637791126182
33,33,-69.29132769797158,73.21351922720346
34,34,-68.83180648292249,73.32639339085236
35,35,-68.37656603938173,73.46856382667666
36,36,-67.93511230246042,73.56424185643239
37,37,-67.49602697412145,73.69647231190432
38,38,-67.05904522407353,73.86685474672471
39,39,-66.62426579933825,74.04354173758848
40,40,-66.2014984418108,74.22787328932611
41,41,-65.77041698152097,74.40991003750408
42,42,-65.34167026780553,74.57633262078521
43,43,-64.91528237361341,74.78507364874581
44,44,-64.49120140468987,75.016272618159
45,45,-64.06948924497583,75.24980134402543
46,46,-63.66343450953182,75.46938290529283
47,47,-63.234095425310834,75.69586694999549
48,48,-62.818820486231836,75.92309406165474
49,49,-62.4068197541549,76.15498381675616
50,50,-62.02857046554198,76.39113387653873
51,51,-61.642348488557936,76.6214240330169
52,52,-61.21679718374776,76.87449428964592
53,53,-60.79378489752114,77.12746372880616
54,54,-60.38701265615573,77.40693781592222
55,55,-59.990955726983756,77.677217651713
56,56,-59.59793023680175,77.94058492278019
57,57,-59.20615000770919,78.2171180682604
58,58,-58.823738651149135,78.4949028314018
59,59,-58.441420862665254,78.7725974696644
60,60,-58.06256137921238,79.04917096320845
61,61,-57.68706669286738,79.32391778482167
62,62,-57.31483530489695,79.59624375367468
63,63,-56.94565306228341,79.86562249764683
64,64,-56.5794118208602,80.13149614565437
65,65,-56.215652301107454,80.4054096783442
66,66,-55.85406420260786,80.65784038936057
67,67,-55.46618471274116,80.94059905077351
68,68,-55.05880247677986,81.2202844018653
69,69,-54.65062408160624,81.48246753448106
70,70,-54.26866288882091,81.74197964581884
71,71,-53.87230427207298,81.99971295282499
72,72,-53.483237227384556,82.27679336423623
73,73,-53.120996145494054,82.54819777400363
74,74,-52.76040819992085,82.83451141332726
75,75,-52.40027158726773,83.09533689322002
76,76,-52.03976874654933,83.34539348693542
77,77,-51.677411085678614,83.61386266667171
78,78,-51.28481861999715,83.88386094520803
79,79,-50.885788610763036,84.15510350305097
80,80,-50.48031021882345,84.42740244204192
81,81,-50.06887941392743,84.66191363920846
82,82,-49.65127743744386,84.86080606707094
83,83,-49.27087530919531,85.05815699126178
84,84,-48.88350995925018,85.33176526086538
85,85,-48.45743241794979,85.49733617622243
86,86,-48.03058059955718,85.70418321846496
87,87,-47.60113687728499,85.90304018645452
88,88,-47.169042024518895,86.09320727112275
89,89,-46.73443514575785,86.20558273942909
90,90,-46.296602602693156,86.27524373374655
91,91,-45.893829492456696,86.36565192926592
92,92,-45.4316002432326,86.40481411129485
93,93,-44.96686357257582,86.48402058512077
94,94,-44.51963295594463,86.5840438625045
95,95,-44.059835280858316,86.6692039528859
96,96,-43.600307870521036,86.67414264233054
97,97,-43.12605616941218,86.65748043816555
98,98,-42.65702299263228,86.64234988754804
99,99,-42.195986770818955,86.62656750600681
100,100,-41.740525010773744,86.58763369973268
101,101,-41.26731336425068,86.42834216314624
102,102,-40.79193422311387,86.30617738711665
103,103,-40.31660185964498,86.15531676028031
104,104,-39.89283481457295,86.0696218444457
105,105,-39.4941023156867,85.95414982512874
106,106,-39.12940263923582,85.72930803907313
107,107,-38.731334873758506,85.56451444672128
108,108,-38.31269859225623,85.29005912848078
109,109,-37.91431493189855,84.92803046318224
110,110,-37.61959395274019,84.5580892999071
111,111,-37.29798450768804,84.18051017171477
112,112,-37.014577625445725,83.795454844339
113,113,-36.74538806438931,83.42146850434771
114,114,-36.48905070811247,83.06000194172493
115,115,-36.24500299157408,82.69069426831935
116,116,-36.05605710494938,82.2904575647677
117,117,-35.837146978728235,81.89435365333185
