,Point_ID,HeadPosXA,HeadPosZA
147,147,0.57,-67.5985847986093
148,148,0.57,-67.1258919572424
149,149,0.57,-66.6544272690974
150,150,0.57,-66.1845385207755
151,151,0.57,-65.7163277658624
152,152,0.57,-65.2528608531885
153,153,0.57,-64.7955125864655
154,154,0.57,-64.3382148213424
155,155,0.57,-63.8811283317048
156,156,0.57,-63.4245608090082
157,157,0.57,-62.9686723014464
158,158,0.57,-62.5134356863544
159,159,0.57,-62.0587212471559
160,160,0.57,-61.6044276836455
161,161,0.57,-61.1504945383489
162,162,0.57,-60.6979084560787
163,163,0.57,-60.2522433667715
164,164,0.57,-59.7914425825517
165,165,0.57,-59.3394122350555
166,166,0.57,-58.8879746109031
167,167,0.57,-58.4373112198992
168,168,0.57,-57.9874902255485
169,169,0.57,-57.5385315579324
170,170,0.57,-57.0908247250369
171,171,0.57,-56.6449147484596
172,172,0.57,-56.2011236006874
173,173,0.57,-55.7316628261336
174,174,0.57,-55.2563361060021
175,175,0.57,-54.782410850583
176,176,0.57,-54.3229578036374
177,177,0.57,-53.8870217292882
178,178,0.57,-53.4550150332868
179,179,0.57,-53.0271261496855
180,180,0.57,-52.6038087701021
181,181,0.57,-52.1862412984905
182,182,0.57,-51.7751980131662
183,183,0.57,-51.3714752279337
184,184,0.57,-51.120038068535
185,185,0.57,-50.7648172679447
186,186,0.57,-50.3922918438204
187,187,0.57,-50.0337517722892
188,188,0.57,-49.7106124976674
189,189,0.57,-49.4287243623365
190,190,0.57,-49.1452004160292
191,191,0.57,-48.8649590927742
192,192,0.57,-48.5786435248124
193,193,0.57,-48.2946927149582
194,194,0.57,-48.045273133453
195,195,0.57,-47.8126923471294
196,196,0.57,-47.6062427396426
197,197,0.57,-47.431702505765
198,198,0.57,-47.2166352393158
199,199,0.57,-47.0641595090752
200,200,0.57,-46.8834588994897
201,201,0.57,-46.6923009017112
202,202,0.57,-46.5357424026578
203,203,0.57,-46.3816892048425
204,204,0.57,-46.2284461241037
205,205,0.57,-46.0770649757554
206,206,0.57,-45.928346728924
207,207,0.57,-45.7824224523024
208,208,0.57,-45.6711566357645
209,209,0.57,-45.5611752580611
210,210,0.57,-45.451457511361
211,211,0.57,-45.3910126501187
212,212,0.57,-45.3499958427531
213,213,0.57,-45.2700747264369
214,214,0.57,-45.2048554304993
215,215,0.57,-45.1357680281486
216,216,0.57,-45.0809308203953
217,217,0.57,-45.0502722232057
218,218,0.57,-45.0299208116079
219,219,0.57,-44.9897222279539
220,220,0.57,-44.9930153181611
221,221,0.57,-44.989783512872
222,222,0.57,-45.0038400469927
223,223,0.57,-45.0055935490276
224,224,0.57,-45.0026493645296
225,225,0.57,-44.9597273345167
226,226,0.57,-44.926002992241
227,227,0.57,-44.8894932167068
228,228,0.57,-44.917981988518
229,229,0.57,-44.8824684182347
230,230,0.57,-44.857167629571
231,231,0.57,-44.7872559748583
232,232,0.57,-44.6912930357451
233,233,0.57,-44.6593589112886
234,234,0.57,-44.5287797427076
235,235,0.57,-44.4028265890935
236,236,0.57,-44.236231443341
237,237,0.57,-43.9771217187995
238,238,0.57,-43.6663482515998
239,239,0.57,-43.4435942134018
240,240,0.57,-43.2408378531204
241,241,0.57,-42.9051421510262
242,242,0.57,-42.6491595204026
243,243,0.57,-42.3825974532746
244,244,0.57,-42.0554340758432
245,245,0.57,-41.6465367547648
246,246,0.57,-41.2256992283689
247,247,0.57,-40.7957124715924
248,248,0.57,-40.3514200305539
249,249,0.57,-39.8996309899632
250,250,0.57,-39.4437203369977
251,251,0.57,-38.9862133666758
252,252,0.57,-38.5285257367784
253,253,0.57,-38.0710108746445
254,254,0.57,-37.6141203901407
255,255,0.57,-37.1597052482287
256,256,0.57,-36.7053744134286
257,257,0.57,-36.2491686493231
258,258,0.57,-35.7917191642763
259,259,0.57,-35.3470263047973
260,260,0.57,-34.8923836923723
261,261,0.57,-34.4323554302202
262,262,0.57,-33.9716490723043
263,263,0.57,-33.5104506338423
264,264,0.57,-33.0487969110918
265,265,0.57,-32.5866669340614
266,266,0.57,-32.1241171578236
267,267,0.57,-31.661096808443
268,268,0.57,-31.1976555872132
269,269,0.57,-30.7337676225307
270,270,0.57,-30.2694724760046
271,271,0.57,-29.8047646745914
272,272,0.57,-29.3397043716605
273,273,0.57,-28.8743146975841
274,274,0.57,-28.4087059387037
275,275,0.57,-27.942948554966
276,276,0.57,-27.4771824150023
277,277,0.57,-27.0115247205968
278,278,0.57,-26.5460877895919
279,279,0.57,-26.0809768353714
280,280,0.57,-25.6163273624836
281,281,0.57,-25.1521456714432
282,282,0.57,-24.6886182482535
283,283,0.57,-24.2256577794918
284,284,0.57,-23.7633754925623
285,285,0.57,-23.3016648448519
286,286,0.57,-22.840540763577
287,287,0.57,-22.3798124005767
288,288,0.57,-21.9193937392313
289,289,0.57,-21.4590484578014
290,290,0.57,-20.9985838122421
291,291,0.57,-20.5377479867968
292,292,0.57,-20.0818306674691
293,293,0.57,-19.6272333944089
294,294,0.57,-19.1727837803833
295,295,0.57,-18.7184934993624
296,296,0.57,-18.2643695439249
297,297,0.57,-17.8104527811498
298,298,0.57,-17.3567889423512
299,299,0.57,-16.9034500240929
300,300,0.57,-16.4602408775087
301,301,0.57,-16.0060509041958
302,302,0.57,-15.5518250424609
303,303,0.57,-15.0976140186137
304,304,0.57,-14.6433833112773
305,305,0.57,-14.1983064826414
306,306,0.57,-13.7436100394072
307,307,0.57,-13.288910958686
308,308,0.57,-12.8341746727371
309,309,0.57,-12.3869160848912
310,310,0.57,-12.0353346204698
311,311,0.57,-11.7325505701941
312,312,0.57,-11.2781938023471
313,313,0.57,-10.8237628151002
314,314,0.562175806047855,-10.3691529188694
315,315,0.549434573095343,-9.91442613774158
316,316,0.450054230761167,-9.45968451053525
317,317,0.430472702445244,-8.99759921638921
318,318,0.357237205957004,-8.53499162365876
319,319,0.319035607849508,-8.07250180665386
320,320,0.252174048646064,-7.61003103099126
321,321,0.198591403334391,-7.14768277584729
322,322,0.11295634490601,-6.68533000709377
323,323,-0.0294161968567921,-6.22306769376107
324,324,-0.0511921174466582,-5.76091159388628
325,325,-0.18815867836415,-5.29907286019246
326,326,-0.301952791075494,-4.83812750548061
327,327,-0.564845021352207,-4.37974183068065
328,328,-0.841322142205138,-3.92466605964431
329,329,-1.08119320212903,-3.48876694892675
330,330,-1.26363453068498,-3.13967005620992
331,331,-1.61305299010998,-2.78143757311136
332,332,-1.95395555736819,-2.38327163374246
333,333,-2.26966779180426,-2.10636167616062
334,334,-2.60498001957567,-1.76943460088694
335,335,-2.95863826943974,-1.4177263087032
336,336,-3.32965897454512,-1.24446356222738
337,337,-3.7158802347957,-0.971195928419343
338,338,-4.11434638688144,-0.801776047938865
339,339,-4.51034218986522,-0.613402301058573
340,340,-4.90820568205291,-0.452861462194446
341,341,-5.33126206174256,-0.248117540933559
342,342,-5.76857361707341,-0.0974210146860056
343,343,-6.2165133409131,-0.000357665148710723
344,344,-6.67376718130657,0.145161115955579
345,345,-7.13546337773074,0.228327610902662
346,346,-7.58729619108998,0.311640417020169
347,347,-8.0398090583104,0.390616054231543
348,348,-8.49536991692875,0.444463295328192
349,349,-8.95342333375346,0.496383112208541
350,350,-9.41348912193454,0.545671072810354
351,351,-9.8752426175733,0.715473798006165
352,352,-10.3384870104336,0.786343015552934
353,353,-10.8027049245703,0.77071280221614
354,354,-11.2675590721289,0.849528607805201
355,355,-11.7328038607807,0.886891579511258
356,356,-12.1982481030371,0.923353479249026
357,357,-12.663682537995,0.952937432906605
358,358,-13.1289549549409,0.966865749897001
359,359,-13.5939402081774,0.997536131807044
360,360,-14.0586523509797,1.10859963239416
361,361,-14.5232636848708,1.10507440987482
362,362,-14.9879753813532,1.12010320487697
363,363,-15.452956301741,1.12434484728279
364,364,-15.9182158200409,1.13655620979606
365,365,-16.3836492948045,1.13716010725751
366,366,-16.8490800092402,1.15769743930718
367,367,-17.3142671126484,1.14025695222583
368,368,-17.7789408024915,1.16270065168693
369,369,-18.2429112765587,1.1628
370,370,-18.706053397393,1.1628
371,371,-19.1683631373979,1.1628
372,372,-19.629981575919,1.1628
373,373,-20.0913388975738,1.1628
374,374,-20.5531773662592,1.1628
375,375,-21.0159669485669,1.1628
376,376,-21.4796757244905,1.1628
377,377,-21.9441535605461,1.1628
378,378,-22.4091429875513,1.1628
379,379,-22.8744161844444,1.1628
380,380,-23.3398333898314,1.1628
381,381,-23.8053012603394,1.1628
382,382,-24.2707444603339,1.1628
383,383,-24.7360861963142,1.1628
384,384,-25.2013226721158,1.1628
385,385,-25.666544356027,1.1628
386,386,-26.1318206179779,1.1628
387,387,-26.5971562263541,1.1628
388,388,-27.0625208738528,1.1628
389,389,-27.5278996368836,1.1628
390,390,-27.9933251943875,1.1628
391,391,-28.458783523395,1.1628
392,392,-28.9242432481259,1.1628
393,393,-29.3845826302375,1.1628
394,394,-29.8392699962596,1.1628
395,395,-30.2939773615182,1.1628
396,396,-30.7486902462204,1.1628
397,397,-31.2034121367931,1.1628
398,398,-31.658154332223,1.1628
399,399,-32.0371,1.1628
