,Point_ID,HeadPosXB,HeadPosZB
295,295,-20.8287474138786,-0.95
296,296,-20.3341985396328,-0.95
297,297,-19.8395741707431,-0.95
298,298,-19.3449783054844,-0.95
299,299,-18.8505062995709,-0.95
300,300,-18.3561159374644,-0.95
301,301,-17.8565329606031,-0.95
302,302,-17.3550338482972,-0.95
303,303,-16.8535125506924,-0.95
304,304,-16.351964849046,-0.95
305,305,-15.8504052437474,-0.95
306,306,-15.3487972192782,-0.95
307,307,-14.8470468925294,-0.95
308,308,-14.3450647290168,-0.95
309,309,-13.846157706484,-0.95
310,310,-13.3501913519845,-0.95
311,311,-12.8543906177824,-0.95
312,312,-12.3586667012576,-0.95
313,313,-11.8630073320133,-0.95
314,314,-11.3672766745291,-0.95
315,315,-10.8713919948367,-0.95
316,316,-10.3754354402821,-0.95
317,317,-9.88512553871015,-0.95
318,318,-9.39621699981878,-0.95
319,319,-8.89982209778956,-0.95
320,320,-8.40333765080035,-0.95
321,321,-7.9067713575527,-0.95
322,322,-7.41012272504898,-0.95
323,323,-6.91783732096119,-0.95
324,324,-6.43313853395507,-0.95
325,325,-5.94841431199901,-0.95
326,326,-5.46366881139023,-0.95
327,327,-4.97889995829395,-0.95
328,328,-4.49196021285805,-0.95
329,329,-4.00304109327918,-0.95
330,330,-3.51412347710896,-0.95
331,331,-3.02520990998995,-0.95
332,332,-2.53630091840057,-0.95
333,333,-2.04739665878772,-0.95
334,334,-1.55245283066205,-0.95
335,335,-1.05740895664692,-0.95
336,336,-0.562357474389922,-0.95
337,337,-0.0673096022202642,-0.95
338,338,0.427728222586992,-0.95
339,339,0.922754700017625,-0.95
340,340,1.42216377585682,-0.95
341,341,1.92199961201226,-0.95
342,342,2.42181780196126,-0.95
343,343,2.92161132155467,-0.95
344,344,3.42137563997046,-0.95
345,345,3.92077468907577,-0.95
346,346,4.4118870072744,-0.95
347,347,4.90297746816764,-0.95
348,348,5.39404788599999,-0.95
349,349,5.88510261070298,-0.95
350,350,6.37613834586931,-0.95
351,351,6.86715858893678,-0.95
352,352,7.35818237878391,-0.95
353,353,7.84922613701938,-0.95
354,354,8.34030272365365,-0.95
355,355,8.83141148776944,-0.95
356,356,9.32254649806809,-0.95
357,357,9.81193248910372,-0.95
358,358,10.2987194617091,-0.95
359,359,10.7858185995668,-0.95
360,360,11.2730458244589,-0.95
361,361,11.7608460811553,-0.95
362,362,12.252717105605,-0.95
363,363,12.7445393952288,-0.95
364,364,13.2362907743272,-0.95
365,365,13.7267510107786,-0.95
366,366,14.2144345752516,-0.95
367,367,14.7019807605686,-0.95
368,368,15.1893978977899,-0.95
369,369,15.677020109846,-0.95
370,370,16.1691487874735,-0.95
371,371,16.6613545635783,-0.95
372,372,17.1536586804959,-0.95
373,373,17.646065241101,-0.95
374,374,18.1385821645137,-0.95
375,375,18.6311893735457,-0.95
376,376,19.1238544965702,-0.95
377,377,19.6165604916621,-0.95
378,378,20.1092932269133,-0.95
379,379,20.6020444971684,-0.95
380,380,21.0948144955926,-0.95
381,381,21.5918494767591,-0.95
382,382,22.0957164768046,-0.95
383,383,22.5995912368338,-0.95
384,384,23.1034716951791,-0.95
385,385,23.6073570500795,-0.95
386,386,24.1112512625232,-0.95
387,387,24.6151602439363,-0.95
388,388,25.1190814824798,-0.95
389,389,25.6230077222641,-0.95
390,390,26.1262003587456,-0.95
391,391,26.6234317727429,-0.95
392,392,27.1206605204637,-0.95
393,393,27.6179080486646,-0.95
394,394,28.1151601356336,-0.95
395,395,28.612412764826,-0.95
396,396,29.1096680636747,-0.95
397,397,29.6069102107294,-0.95
398,398,30.1041527214028,-0.95
399,399,30.59485,-0.95
