,Point_ID,HeadPosXA,HeadPosZA
0,0,80.8488,-75.4999
1,1,80.40702766099918,-75.48343354541336
2,2,79.95824117862009,-75.47673513625487
3,3,79.51118994408358,-75.45940018040775
4,4,79.06356456662945,-75.45265243540064
5,5,78.61343279731183,-75.44045812249357
6,6,78.16531902721097,-75.44079802357655
7,7,77.72128348641945,-75.44520201694647
8,8,77.27477321089228,-75.4503553212008
9,9,76.82332777803336,-75.47909610044567
10,10,76.37192544712629,-75.50626548301787
11,11,75.92228660326546,-75.53956841014815
12,12,75.47597664394189,-75.57933513764556
13,13,75.02996193870824,-75.62279548958983
14,14,74.58442036464687,-75.6683333977629
15,15,74.13940817327683,-75.71882749211528
16,16,73.69484104025724,-75.774733584979
17,17,73.24773339489997,-75.82478535399449
18,18,72.80241810477558,-75.88715585721033
19,19,72.35785806773292,-75.95724789879296
20,20,71.91415479202857,-76.02757213502143
21,21,71.47334613273689,-76.09746561914051
22,22,71.0341385288261,-76.16972330573788
23,23,70.59881497313222,-76.24778459170723
24,24,70.16269271439262,-76.33152434288941
25,25,69.72660990382059,-76.42095514611204
26,26,69.29495453788033,-76.5175155586889
27,27,68.85869863786485,-76.63525462247992
28,28,68.42648006081414,-76.75638069809241
29,29,67.99635187021056,-76.88410210092636
30,30,67.57025537141794,-77.01930376711763
31,31,67.14697739951262,-77.15030013671065
32,32,66.72558353626337,-77.28106810404171
33,33,66.30682054181364,-77.4203037742403
34,34,65.88761891315076,-77.56484485469505
35,35,65.46958312679438,-77.71767686765173
36,36,65.05461495832458,-77.87876062651131
37,37,64.64260878729148,-78.06229006865328
38,38,64.23831217033259,-78.2482274786652
39,39,63.84662375715996,-78.43969210998804
40,40,63.445827891759464,-78.63850567427599
41,41,63.04805175649557,-78.83874081003714
42,42,62.653689669702146,-79.04479931877592
43,43,62.26338826341001,-79.26451052669051
44,44,61.878240178890266,-79.49165882529898
45,45,61.49756160635924,-79.7185981910353
46,46,61.12122877691283,-79.95059136161112
47,47,60.738771073936135,-80.18191261196682
48,48,60.35451309628699,-80.41762675207349
49,49,59.972341774722025,-80.65938773843939
50,50,59.60016439647073,-80.90693957019059
51,51,59.23335195164063,-81.1599890451855
52,52,58.86843234044476,-81.41812639966179
53,53,58.504855259630936,-81.68093463697714
54,54,58.142513094844844,-81.95653784937522
55,55,57.78098819441284,-82.24424272341676
56,56,57.42032079758201,-82.55180963967024
57,57,57.05750186307597,-82.85974101059043
