GameTime;ScenarioTime;FrameRate;FrameRate-XRDevice;Frame Number;A VR Pos;A VR Rot;A XR Origin Pos;A XR Origin  Rot;A car Pos;A car Rot;A accel;A steering;A velocity;A indicators;A Horn Button;A Root Hand Pos Right;A Root Hand Rot Right;A Hand Bone Pos Wrist Right;A Hand Bone Rot Wrist Right;A Hand Bone Pos IndexMetacarpal Right;A Hand Bone Rot IndexMetacarpal Right;A Hand Bone Pos IndexProximal Right;A Hand Bone Rot IndexProximal Right;A Hand Bone Pos IndexIntermediate Right;A Hand Bone Rot IndexIntermediate Right;A Hand Bone Pos IndexDistal Right;A Hand Bone Rot IndexDistal Right;A Hand Bone Pos IndexTip Right;A Hand Bone Rot IndexTip Right;A Hand Bone Pos LittleMetacarpal Right;A Hand Bone Rot LittleMetacarpal Right;A Hand Bone Pos LittleProximal Right;A Hand Bone Rot LittleProximal Right;A Hand Bone Pos LittleIntermediate Right;A Hand Bone Rot LittleIntermediate Right;A Hand Bone Pos LittleDistal Right;A Hand Bone Rot LittleDistal Right;A Hand Bone Pos LittleTip Right;A Hand Bone Rot LittleTip Right;A Hand Bone Pos MiddleMetacarpal Right;A Hand Bone Rot MiddleMetacarpal Right;A Hand Bone Pos MiddleProximal Right;A Hand Bone Rot MiddleProximal Right;A Hand Bone Pos MiddleIntermediate Right;A Hand Bone Rot MiddleIntermediate Right;A Hand Bone Pos MiddleDistal Right;A Hand Bone Rot MiddleDistal Right;A Hand Bone Pos MiddleTip Right;A Hand Bone Rot MiddleTip Right;A Hand Bone Pos RingMetacarpal Right;A Hand Bone Rot RingMetacarpal Right;A Hand Bone Pos RingProximal Right;A Hand Bone Rot RingProximal Right;A Hand Bone Pos RingIntermediate Right;A Hand Bone Rot RingIntermediate Right;A Hand Bone Pos RingDistal Right;A Hand Bone Rot RingDistal Right;A Hand Bone Pos RingTip Right;A Hand Bone Rot RingTip Right;A Hand Bone Pos ThumbMetacarpal Right;A Hand Bone Rot ThumbMetacarpal Right;A Hand Bone Pos ThumbProximal Right;A Hand Bone Rot ThumbProximal Right;A Hand Bone Pos ThumbDistal Right;A Hand Bone Rot ThumbDistal Right;A Hand Bone Pos ThumbTip Right;A Hand Bone Rot ThumbTip Right;A Hand Bone Pos Palm Right;A Hand Bone Rot Palm Right;A Root Hand Pos Left;A Root Hand Rot Left;A Hand Bone Pos Wrist Left;A Hand Bone Rot Wrist Left;A Hand Bone Pos IndexMetacarpal Left;A Hand Bone Rot IndexMetacarpal Left;A Hand Bone Pos IndexProximal Left;A Hand Bone Rot IndexProximal Left;A Hand Bone Pos IndexIntermediate Left;A Hand Bone Rot IndexIntermediate Left;A Hand Bone Pos IndexDistal Left;A Hand Bone Rot IndexDistal Left;A Hand Bone Pos IndexTip Left;A Hand Bone Rot IndexTip Left;A Hand Bone Pos LittleMetacarpal Left;A Hand Bone Rot LittleMetacarpal Left;A Hand Bone Pos LittleProximal Left;A Hand Bone Rot LittleProximal Left;A Hand Bone Pos LittleIntermediate Left;A Hand Bone Rot LittleIntermediate Left;A Hand Bone Pos LittleDistal Left;A Hand Bone Rot LittleDistal Left;A Hand Bone Pos LittleTip Left;A Hand Bone Rot LittleTip Left;A Hand Bone Pos MiddleMetacarpal Left;A Hand Bone Rot MiddleMetacarpal Left;A Hand Bone Pos MiddleProximal Left;A Hand Bone Rot MiddleProximal Left;A Hand Bone Pos MiddleIntermediate Left;A Hand Bone Rot MiddleIntermediate Left;A Hand Bone Pos MiddleDistal Left;A Hand Bone Rot MiddleDistal Left;A Hand Bone Pos MiddleTip Left;A Hand Bone Rot MiddleTip Left;A Hand Bone Pos RingMetacarpal Left;A Hand Bone Rot RingMetacarpal Left;A Hand Bone Pos RingProximal Left;A Hand Bone Rot RingProximal Left;A Hand Bone Pos RingIntermediate Left;A Hand Bone Rot RingIntermediate Left;A Hand Bone Pos RingDistal Left;A Hand Bone Rot RingDistal Left;A Hand Bone Pos RingTip Left;A Hand Bone Rot RingTip Left;A Hand Bone Pos ThumbMetacarpal Left;A Hand Bone Rot ThumbMetacarpal Left;A Hand Bone Pos ThumbProximal Left;A Hand Bone Rot ThumbProximal Left;A Hand Bone Pos ThumbDistal Left;A Hand Bone Rot ThumbDistal Left;A Hand Bone Pos ThumbTip Left;A Hand Bone Rot ThumbTip Left;A Hand Bone Pos Palm Left;A Hand Bone Rot Palm Left
23.982160;0.000000;0.018418;0.000000;2732;(84.190800, 0.938844, 57.632010);(0.000699, 269.992400, 0.000001);(84.190800, 0.938844, 57.632010);(0.000699, 269.992400, 0.000001);(84.689890, -0.003922, 58.010000);(0.000699, 270.000200, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse;False;(84.190790, 0.938844, 57.732010);(0.000699, 269.992400, 0.000001);(84.190790, 0.938844, 57.732010);(0.000699, 269.992400, 0.000001);(84.154340, 0.929339, 57.712180);(0.000699, 269.992400, 0.000001);(84.094800, 0.931527, 57.708440);(17.783300, 261.594000, 3.473711);(84.059070, 0.919942, 57.703160);(32.783230, 262.704400, 0.913148);(84.038800, 0.906782, 57.700570);(32.389030, 266.244500, 0.936421);(84.019390, 0.895672, 57.699570);(32.389030, 266.244500, 0.936421);(84.156720, 0.929424, 57.755000);(5.371688, 285.375800, 336.582100);(84.112890, 0.925152, 57.767050);(0.269681, 293.128300, 348.369400);(84.084640, 0.925007, 57.779120);(41.523270, 282.572200, 336.002500);(84.069790, 0.911543, 57.782430);(50.277260, 266.115300, 324.238600);(84.054920, 0.895404, 57.781930);(50.277260, 266.115300, 324.238600);(84.156500, 0.931196, 57.728390);(0.000699, 269.992400, 0.000001);(84.095150, 0.936300, 57.730270);(21.876210, 271.184400, 359.092300);(84.055310, 0.920305, 57.731090);(45.446060, 270.570900, 357.304100);(84.035990, 0.900673, 57.731290);(41.782780, 271.300400, 353.168300);(84.016660, 0.884854, 57.732170);(41.782780, 271.300400, 353.168300);(84.156010, 0.932828, 57.746990);(0.000699, 269.992400, 0.000001);(84.102100, 0.932314, 57.749460);(9.828805, 279.440500, 354.362100);(84.064190, 0.925658, 57.755760);(44.350440, 271.886900, 346.000300);(84.045200, 0.907082, 57.756390);(53.312980, 261.983200, 337.481900);(84.029590, 0.888402, 57.755050);(53.312980, 261.983200, 337.481900);(84.156300, 0.922760, 57.701790);(19.444500, 215.300400, 67.562770);(84.134490, 0.910914, 57.680780);(24.600940, 254.226800, 70.979870);(84.104920, 0.896845, 57.672430);(32.877530, 267.448100, 86.524770);(84.083940, 0.884110, 57.670510);(32.877530, 267.448100, 86.524770);(84.142970, 0.937572, 57.731140);(0.000699, 269.992400, 0.000001);(84.190820, 0.938844, 57.532010);(0.000699, 269.992400, 0.000001);(84.190820, 0.938844, 57.532010);(0.000699, 269.992400, 0.000001);(84.154370, 0.929339, 57.551820);(0.000699, 269.992400, 0.000001);(84.094820, 0.931527, 57.555550);(17.783300, 278.390700, 356.526300);(84.059090, 0.919942, 57.560820);(32.783230, 277.280300, 359.086900);(84.038830, 0.906782, 57.563410);(32.389030, 273.740300, 359.063600);(84.019410, 0.895672, 57.564400);(32.389030, 273.740300, 359.063600);(84.156750, 0.929424, 57.509000);(5.371687, 254.609000, 23.417910);(84.112920, 0.925152, 57.496940);(0.269683, 246.856500, 11.630550);(84.084680, 0.925007, 57.484870);(41.523270, 257.412600, 23.997490);(84.069840, 0.911543, 57.481560);(50.277250, 273.869500, 35.761410);(84.054950, 0.895404, 57.482050);(50.277250, 273.869500, 35.761410);(84.156530, 0.931196, 57.535610);(0.000699, 269.992400, 0.000001);(84.095170, 0.936300, 57.533720);(21.876210, 268.800400, 0.907652);(84.055340, 0.920305, 57.532890);(45.446060, 269.413900, 2.695904);(84.036020, 0.900673, 57.532690);(41.782780, 268.684400, 6.831688);(84.016690, 0.884854, 57.531800);(41.782780, 268.684400, 6.831688);(84.156040, 0.932828, 57.517010);(0.000699, 269.992400, 0.000001);(84.102130, 0.932314, 57.514530);(9.828802, 260.544300, 5.637875);(84.064220, 0.925658, 57.508220);(44.350440, 268.097900, 13.999720);(84.045230, 0.907082, 57.507590);(53.316080, 278.003700, 22.519850);(84.029620, 0.888402, 57.508920);(53.312970, 278.001600, 22.518110);(84.156320, 0.922760, 57.562220);(21.194450, 313.518200, 290.716200);(84.134330, 0.911005, 57.583090);(24.501930, 285.380300, 289.209000);(84.104680, 0.896990, 57.591240);(32.823260, 272.212400, 273.704200);(84.083670, 0.884279, 57.593040);(32.823260, 272.212400, 273.704200);(84.142990, 0.937572, 57.532860);(0.000699, 269.992400, 0.000001)
24.033290;0.051128;0.024960;0.000000;2733;(84.190800, 0.938844, 57.632000);(0.000699, 269.992400, 0.000001);(84.190800, 0.938844, 57.632000);(0.000699, 269.992400, 0.000001);(84.689890, -0.003922, 58.009990);(0.000699, 270.000200, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse;False;(84.190790, 0.938844, 57.732000);(0.000699, 269.992400, 0.000001);(84.190790, 0.938844, 57.732000);(0.000699, 269.992400, 0.000001);(84.154340, 0.929339, 57.712180);(0.000699, 269.992400, 0.000001);(84.094800, 0.931527, 57.708440);(17.783300, 261.594000, 3.473711);(84.059070, 0.919942, 57.703160);(32.783230, 262.704400, 0.913148);(84.038800, 0.906782, 57.700570);(32.389030, 266.244500, 0.936421);(84.019390, 0.895672, 57.699570);(32.389030, 266.244500, 0.936421);(84.156720, 0.929424, 57.755000);(5.371688, 285.375800, 336.582100);(84.112890, 0.925152, 57.767050);(0.269681, 293.128300, 348.369400);(84.084640, 0.925007, 57.779110);(41.523270, 282.572200, 336.002500);(84.069790, 0.911543, 57.782420);(50.277260, 266.115300, 324.238600);(84.054920, 0.895404, 57.781930);(50.277260, 266.115300, 324.238600);(84.156500, 0.931196, 57.728390);(0.000699, 269.992400, 0.000001);(84.095150, 0.936300, 57.730270);(21.876210, 271.184400, 359.092300);(84.055310, 0.920305, 57.731090);(45.446060, 270.570900, 357.304100);(84.035990, 0.900673, 57.731280);(41.782780, 271.300400, 353.168300);(84.016660, 0.884854, 57.732160);(41.782780, 271.300400, 353.168300);(84.156010, 0.932828, 57.746990);(0.000699, 269.992400, 0.000001);(84.102100, 0.932314, 57.749460);(9.828805, 279.440500, 354.362100);(84.064190, 0.925658, 57.755760);(44.350440, 271.886900, 346.000300);(84.045200, 0.907082, 57.756390);(53.312980, 261.983200, 337.481900);(84.029590, 0.888402, 57.755050);(53.312980, 261.983200, 337.481900);(84.156300, 0.922760, 57.701780);(19.444500, 215.300400, 67.562770);(84.134490, 0.910914, 57.680770);(24.600940, 254.226800, 70.979870);(84.104920, 0.896845, 57.672430);(32.877530, 267.448100, 86.524770);(84.083940, 0.884110, 57.670510);(32.877530, 267.448100, 86.524770);(84.142970, 0.937572, 57.731140);(0.000699, 269.992400, 0.000001);(84.190820, 0.938844, 57.532010);(0.000699, 269.992400, 0.000001);(84.190820, 0.938844, 57.532010);(0.000699, 269.992400, 0.000001);(84.154370, 0.929339, 57.551820);(0.000699, 269.992400, 0.000001);(84.094820, 0.931527, 57.555540);(17.783300, 278.390700, 356.526300);(84.059090, 0.919942, 57.560810);(32.783230, 277.280300, 359.086900);(84.038830, 0.906782, 57.563400);(32.389030, 273.740300, 359.063600);(84.019410, 0.895672, 57.564390);(32.389030, 273.740300, 359.063600);(84.156750, 0.929424, 57.509000);(5.371688, 254.609000, 23.417910);(84.112920, 0.925152, 57.496940);(0.269683, 246.856500, 11.630550);(84.084680, 0.925007, 57.484870);(41.523270, 257.412600, 23.997490);(84.069840, 0.911543, 57.481550);(50.277250, 273.869500, 35.761410);(84.054950, 0.895404, 57.482050);(50.277250, 273.869500, 35.761410);(84.156530, 0.931196, 57.535610);(0.000699, 269.992400, 0.000001);(84.095170, 0.936300, 57.533720);(21.876210, 268.800400, 0.907653);(84.055340, 0.920305, 57.532880);(45.446060, 269.413900, 2.695904);(84.036020, 0.900673, 57.532680);(41.782780, 268.684400, 6.831688);(84.016690, 0.884854, 57.531800);(41.782780, 268.684400, 6.831688);(84.156040, 0.932828, 57.517010);(0.000699, 269.992400, 0.000001);(84.102130, 0.932314, 57.514530);(9.828803, 260.544300, 5.637875);(84.064220, 0.925658, 57.508220);(44.350450, 268.097900, 13.999710);(84.045230, 0.907082, 57.507580);(53.316080, 278.003700, 22.519850);(84.029620, 0.888402, 57.508920);(53.312970, 278.001600, 22.518110);(84.156320, 0.922760, 57.562220);(21.194450, 313.518200, 290.716200);(84.134330, 0.911005, 57.583090);(24.501930, 285.380300, 289.209000);(84.104680, 0.896990, 57.591240);(32.823260, 272.212400, 273.704200);(84.083670, 0.884279, 57.593030);(32.823260, 272.212400, 273.704200);(84.142990, 0.937572, 57.532860);(0.000699, 269.992400, 0.000001)
24.082570;0.100410;0.017744;0.000000;2737;(84.190800, 0.938844, 57.632000);(0.000699, 269.992400, 0.000001);(84.190800, 0.938844, 57.632000);(0.000699, 269.992400, 0.000001);(84.689890, -0.003922, 58.009990);(0.000699, 270.000200, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse;False;(84.190790, 0.938844, 57.732000);(0.000699, 269.992400, 0.000001);(84.190790, 0.938844, 57.732000);(0.000699, 269.992400, 0.000001);(84.154340, 0.929339, 57.712180);(0.000699, 269.992400, 0.000001);(84.094800, 0.931527, 57.708440);(17.783300, 261.594000, 3.473711);(84.059070, 0.919942, 57.703160);(32.783230, 262.704400, 0.913148);(84.038800, 0.906782, 57.700570);(32.389030, 266.244500, 0.936421);(84.019390, 0.895672, 57.699570);(32.389030, 266.244500, 0.936421);(84.156720, 0.929424, 57.755000);(5.371688, 285.375800, 336.582100);(84.112890, 0.925152, 57.767050);(0.269681, 293.128300, 348.369400);(84.084640, 0.925007, 57.779110);(41.523270, 282.572200, 336.002500);(84.069790, 0.911543, 57.782420);(50.277260, 266.115300, 324.238600);(84.054920, 0.895404, 57.781930);(50.277260, 266.115300, 324.238600);(84.156500, 0.931196, 57.728390);(0.000699, 269.992400, 0.000001);(84.095150, 0.936300, 57.730270);(21.876210, 271.184400, 359.092300);(84.055310, 0.920305, 57.731090);(45.446060, 270.570900, 357.304100);(84.035990, 0.900673, 57.731280);(41.782780, 271.300400, 353.168300);(84.016660, 0.884854, 57.732160);(41.782780, 271.300400, 353.168300);(84.156010, 0.932828, 57.746990);(0.000699, 269.992400, 0.000001);(84.102100, 0.932314, 57.749460);(9.828805, 279.440500, 354.362100);(84.064190, 0.925658, 57.755760);(44.350440, 271.886900, 346.000300);(84.045200, 0.907082, 57.756390);(53.312980, 261.983200, 337.481900);(84.029590, 0.888402, 57.755050);(53.312980, 261.983200, 337.481900);(84.156300, 0.922760, 57.701780);(19.444500, 215.300400, 67.562770);(84.134490, 0.910914, 57.680770);(24.600940, 254.226800, 70.979870);(84.104920, 0.896845, 57.672430);(32.877530, 267.448100, 86.524770);(84.083940, 0.884110, 57.670510);(32.877530, 267.448100, 86.524770);(84.142970, 0.937572, 57.731140);(0.000699, 269.992400, 0.000001);(84.190820, 0.938844, 57.532010);(0.000699, 269.992400, 0.000001);(84.190820, 0.938844, 57.532010);(0.000699, 269.992400, 0.000001);(84.154370, 0.929339, 57.551820);(0.000699, 269.992400, 0.000001);(84.094820, 0.931527, 57.555540);(17.783300, 278.390700, 356.526300);(84.059090, 0.919942, 57.560810);(32.783230, 277.280300, 359.086900);(84.038830, 0.906782, 57.563400);(32.389030, 273.740300, 359.063600);(84.019410, 0.895672, 57.564390);(32.389030, 273.740300, 359.063600);(84.156750, 0.929424, 57.509000);(5.371688, 254.609000, 23.417910);(84.112920, 0.925152, 57.496940);(0.269683, 246.856500, 11.630550);(84.084680, 0.925007, 57.484870);(41.523270, 257.412600, 23.997490);(84.069840, 0.911543, 57.481550);(50.277250, 273.869500, 35.761410);(84.054950, 0.895404, 57.482050);(50.277250, 273.869500, 35.761410);(84.156530, 0.931196, 57.535610);(0.000699, 269.992400, 0.000001);(84.095170, 0.936300, 57.533720);(21.876210, 268.800400, 0.907653);(84.055340, 0.920305, 57.532880);(45.446060, 269.413900, 2.695904);(84.036020, 0.900673, 57.532680);(41.782780, 268.684400, 6.831688);(84.016690, 0.884854, 57.531800);(41.782780, 268.684400, 6.831688);(84.156040, 0.932828, 57.517010);(0.000699, 269.992400, 0.000001);(84.102130, 0.932314, 57.514530);(9.828803, 260.544300, 5.637875);(84.064220, 0.925658, 57.508220);(44.350450, 268.097900, 13.999710);(84.045230, 0.907082, 57.507580);(53.316080, 278.003700, 22.519850);(84.029620, 0.888402, 57.508920);(53.312970, 278.001600, 22.518110);(84.156320, 0.922760, 57.562220);(21.194450, 313.518200, 290.716200);(84.134330, 0.911005, 57.583090);(24.501930, 285.380300, 289.209000);(84.104680, 0.896990, 57.591240);(32.823260, 272.212400, 273.704200);(84.083670, 0.884279, 57.593030);(32.823260, 272.212400, 273.704200);(84.142990, 0.937572, 57.532860);(0.000699, 269.992400, 0.000001)
24.124320;0.142157;0.015862;0.000000;2740;(84.190810, 0.938844, 57.632010);(0.000699, 269.992400, 0.000001);(84.190810, 0.938844, 57.632010);(0.000699, 269.992400, 0.000001);(84.689900, -0.003922, 58.010000);(0.000699, 270.000200, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse;False;(84.190800, 0.938844, 57.732010);(0.000699, 269.992400, 0.000001);(84.190800, 0.938844, 57.732010);(0.000699, 269.992400, 0.000001);(84.154350, 0.929339, 57.712190);(0.000699, 269.992400, 0.000001);(84.094800, 0.931527, 57.708450);(17.783300, 261.594000, 3.473713);(84.059070, 0.919942, 57.703170);(32.783230, 262.704400, 0.913148);(84.038810, 0.906782, 57.700570);(32.389030, 266.244500, 0.936421);(84.019400, 0.895672, 57.699580);(32.389030, 266.244500, 0.936421);(84.156720, 0.929424, 57.755000);(5.371688, 285.375800, 336.582100);(84.112900, 0.925152, 57.767060);(0.269681, 293.128300, 348.369400);(84.084650, 0.925007, 57.779120);(41.523270, 282.572200, 336.002500);(84.069800, 0.911543, 57.782430);(50.277260, 266.115300, 324.238600);(84.054920, 0.895404, 57.781930);(50.277260, 266.115300, 324.238600);(84.156510, 0.931196, 57.728400);(0.000699, 269.992400, 0.000001);(84.095150, 0.936300, 57.730270);(21.876210, 271.184400, 359.092300);(84.055320, 0.920305, 57.731100);(45.446060, 270.570900, 357.304100);(84.036000, 0.900673, 57.731290);(41.782780, 271.300400, 353.168300);(84.016670, 0.884854, 57.732170);(41.782780, 271.300400, 353.168300);(84.156020, 0.932828, 57.747000);(0.000699, 269.992400, 0.000001);(84.102100, 0.932314, 57.749470);(9.828805, 279.440500, 354.362100);(84.064200, 0.925658, 57.755770);(44.350440, 271.886900, 346.000300);(84.045200, 0.907082, 57.756390);(53.312980, 261.983200, 337.481900);(84.029590, 0.888402, 57.755050);(53.312980, 261.983200, 337.481900);(84.156300, 0.922760, 57.701790);(19.444500, 215.300400, 67.562770);(84.134500, 0.910914, 57.680780);(24.600940, 254.226800, 70.979870);(84.104930, 0.896845, 57.672440);(32.877530, 267.448100, 86.524770);(84.083950, 0.884110, 57.670510);(32.877530, 267.448100, 86.524770);(84.142970, 0.937572, 57.731140);(0.000699, 269.992400, 0.000001);(84.190830, 0.938844, 57.532010);(0.000699, 269.992400, 0.000001);(84.190830, 0.938844, 57.532010);(0.000699, 269.992400, 0.000001);(84.154370, 0.929339, 57.551830);(0.000699, 269.992400, 0.000001);(84.094830, 0.931527, 57.555550);(17.783300, 278.390700, 356.526300);(84.059100, 0.919942, 57.560820);(32.783230, 277.280300, 359.086900);(84.038830, 0.906782, 57.563410);(32.389030, 273.740300, 359.063600);(84.019420, 0.895672, 57.564400);(32.389030, 273.740300, 359.063600);(84.156750, 0.929424, 57.509010);(5.371688, 254.609000, 23.417910);(84.112930, 0.925152, 57.496950);(0.269683, 246.856500, 11.630550);(84.084690, 0.925007, 57.484870);(41.523270, 257.412600, 23.997490);(84.069850, 0.911543, 57.481560);(50.277250, 273.869500, 35.761410);(84.054960, 0.895404, 57.482060);(50.277250, 273.869500, 35.761410);(84.156540, 0.931196, 57.535620);(0.000699, 269.992400, 0.000001);(84.095180, 0.936300, 57.533730);(21.876210, 268.800400, 0.907653);(84.055350, 0.920305, 57.532890);(45.446060, 269.413900, 2.695904);(84.036030, 0.900673, 57.532690);(41.782780, 268.684400, 6.831688);(84.016690, 0.884854, 57.531810);(41.782780, 268.684400, 6.831688);(84.156050, 0.932828, 57.517010);(0.000699, 269.992400, 0.000001);(84.102130, 0.932314, 57.514530);(9.828803, 260.544300, 5.637875);(84.064230, 0.925658, 57.508220);(44.350450, 268.097900, 13.999710);(84.045240, 0.907082, 57.507590);(53.316080, 278.003700, 22.519850);(84.029630, 0.888402, 57.508930);(53.312970, 278.001600, 22.518110);(84.156330, 0.922760, 57.562230);(21.194450, 313.518200, 290.716200);(84.134340, 0.911005, 57.583100);(24.501930, 285.380300, 289.209000);(84.104690, 0.896990, 57.591250);(32.823260, 272.212400, 273.704200);(84.083680, 0.884279, 57.593040);(32.823260, 272.212400, 273.704200);(84.143000, 0.937572, 57.532870);(0.000699, 269.992400, 0.000001)
24.166170;0.184008;0.014929;0.000000;2743;(84.190800, 0.938844, 57.632000);(0.000699, 269.992400, 0.000001);(84.190800, 0.938844, 57.632000);(0.000699, 269.992400, 0.000001);(84.689880, -0.003922, 58.009990);(0.000699, 270.000200, 0.000001);0.000000;0.000000;(0.000000, 0.000001, 0.000000);LeftFalse_RightFalse;False;(84.190780, 0.938844, 57.732000);(0.000699, 269.992400, 0.000001);(84.190780, 0.938844, 57.732000);(0.000699, 269.992400, 0.000001);(84.154340, 0.929339, 57.712180);(0.000699, 269.992400, 0.000001);(84.094790, 0.931527, 57.708440);(17.783300, 261.594000, 3.473713);(84.059060, 0.919942, 57.703160);(32.783230, 262.704400, 0.913148);(84.038800, 0.906782, 57.700570);(32.389030, 266.244500, 0.936421);(84.019390, 0.895672, 57.699570);(32.389030, 266.244500, 0.936421);(84.156710, 0.929424, 57.755000);(5.371688, 285.375800, 336.582100);(84.112880, 0.925152, 57.767050);(0.269681, 293.128300, 348.369400);(84.084630, 0.925007, 57.779110);(41.523270, 282.572200, 336.002500);(84.069790, 0.911543, 57.782420);(50.277260, 266.115300, 324.238600);(84.054910, 0.895404, 57.781930);(50.277260, 266.115300, 324.238600);(84.156490, 0.931196, 57.728390);(0.000699, 269.992400, 0.000001);(84.095140, 0.936300, 57.730270);(21.876210, 271.184400, 359.092300);(84.055310, 0.920305, 57.731090);(45.446060, 270.570900, 357.304100);(84.035980, 0.900673, 57.731280);(41.782780, 271.300400, 353.168300);(84.016650, 0.884854, 57.732160);(41.782780, 271.300400, 353.168300);(84.156010, 0.932828, 57.746990);(0.000699, 269.992400, 0.000001);(84.102090, 0.932314, 57.749460);(9.828805, 279.440500, 354.362100);(84.064190, 0.925658, 57.755760);(44.350440, 271.886900, 346.000300);(84.045190, 0.907082, 57.756390);(53.312980, 261.983200, 337.481900);(84.029580, 0.888402, 57.755050);(53.312980, 261.983200, 337.481900);(84.156290, 0.922760, 57.701780);(19.444500, 215.300400, 67.562770);(84.134480, 0.910914, 57.680770);(24.600940, 254.226800, 70.979870);(84.104910, 0.896845, 57.672430);(32.877530, 267.448100, 86.524770);(84.083930, 0.884110, 57.670510);(32.877530, 267.448100, 86.524770);(84.142960, 0.937572, 57.731140);(0.000699, 269.992400, 0.000001);(84.190810, 0.938844, 57.532010);(0.000699, 269.992400, 0.000001);(84.190810, 0.938844, 57.532010);(0.000699, 269.992400, 0.000001);(84.154360, 0.929339, 57.551820);(0.000699, 269.992400, 0.000001);(84.094810, 0.931527, 57.555540);(17.783300, 278.390700, 356.526300);(84.059080, 0.919942, 57.560810);(32.783230, 277.280300, 359.086900);(84.038820, 0.906782, 57.563400);(32.389030, 273.740300, 359.063600);(84.019400, 0.895672, 57.564390);(32.389030, 273.740300, 359.063600);(84.156740, 0.929424, 57.509000);(5.371688, 254.609000, 23.417910);(84.112920, 0.925152, 57.496940);(0.269683, 246.856500, 11.630550);(84.084670, 0.925007, 57.484870);(41.523270, 257.412600, 23.997490);(84.069830, 0.911543, 57.481550);(50.277250, 273.869500, 35.761410);(84.054950, 0.895404, 57.482050);(50.277250, 273.869500, 35.761410);(84.156520, 0.931196, 57.535610);(0.000699, 269.992400, 0.000001);(84.095160, 0.936300, 57.533720);(21.876210, 268.800400, 0.907653);(84.055340, 0.920305, 57.532880);(45.446060, 269.413900, 2.695904);(84.036010, 0.900673, 57.532680);(41.782780, 268.684400, 6.831688);(84.016680, 0.884854, 57.531800);(41.782780, 268.684400, 6.831688);(84.156040, 0.932828, 57.517010);(0.000699, 269.992400, 0.000001);(84.102120, 0.932314, 57.514530);(9.828803, 260.544300, 5.637875);(84.064220, 0.925658, 57.508220);(44.350450, 268.097900, 13.999710);(84.045230, 0.907082, 57.507580);(53.316080, 278.003700, 22.519850);(84.029620, 0.888402, 57.508920);(53.312970, 278.001600, 22.518110);(84.156310, 0.922760, 57.562220);(21.194450, 313.518200, 290.716200);(84.134320, 0.911005, 57.583090);(24.501930, 285.380300, 289.209000);(84.104680, 0.896990, 57.591240);(32.823260, 272.212400, 273.704200);(84.083660, 0.884279, 57.593030);(32.823260, 272.212400, 273.704200);(84.142980, 0.937572, 57.532860);(0.000699, 269.992400, 0.000001)
