GameTime;ScenarioTime;FrameRate;FrameRate-XRDevice;Frame Number;A car Pos;A car Rot;A accel;A steering;A velocity;A indicators
9.456753;2.381833;0.017701;0.000000;480;(81.277900, -0.004123, 58.010000);(359.892900, 270.000100, 0.000001);1.000000;0.000000;(-2.933453, -0.000840, 0.000005);LeftFalse_RightFalse
9.506716;2.431796;0.017197;0.000000;483;(81.127430, -0.004164, 58.010000);(359.873600, 270.000100, 0.000001);1.000000;0.000000;(-3.075991, -0.000802, 0.000005);LeftFalse_RightFalse
9.556807;2.481887;0.020360;0.000000;485;(80.970700, -0.004203, 58.009990);(359.857700, 270.000100, 0.000000);1.000000;0.000000;(-3.170871, -0.000739, 0.000005);LeftFalse_RightFalse
9.605803;2.530884;0.018482;0.000000;488;(80.811590, -0.004236, 58.010000);(359.845500, 270.000100, -0.000001);1.000000;0.000000;(-3.312952, -0.000625, 0.000006);LeftFalse_RightFalse
9.656083;2.581163;0.017670;0.000000;491;(80.642490, -0.004265, 58.009990);(359.835800, 270.000100, 0.000000);1.000000;0.000000;(-3.407499, -0.000550, 0.000006);LeftFalse_RightFalse
9.706406;2.631486;0.017245;0.000000;494;(80.467220, -0.004290, 58.009990);(359.828400, 270.000100, 0.000000);1.000000;0.000000;(-3.549045, -0.000450, 0.000006);LeftFalse_RightFalse
9.756599;2.681680;0.020390;0.000000;496;(80.286550, -0.004311, 58.010000);(359.822800, 270.000100, 0.000000);1.000000;0.000000;(-3.643216, -0.000394, 0.000006);LeftFalse_RightFalse
9.807425;2.732506;0.018874;0.000000;499;(80.097480, -0.004329, 58.009990);(359.818600, 270.000100, 0.000000);1.000000;0.000000;(-3.784163, -0.000330, 0.000006);LeftFalse_RightFalse
9.856674;2.781754;0.017691;0.000000;502;(79.908600, -0.004344, 58.010000);(359.815500, 270.000100, 0.000000);1.000000;0.000000;(-3.877915, -0.000300, 0.000006);LeftFalse_RightFalse
9.906721;2.831801;0.017238;0.000000;505;(79.710760, -0.004358, 58.010000);(359.813000, 270.000100, 0.000000);1.000000;0.000000;(-4.018208, -0.000274, 0.000006);LeftFalse_RightFalse
9.974202;2.899282;0.020491;0.000000;508;(79.434810, -0.004376, 58.010000);(359.810500, 270.000100, 0.000000);1.000000;0.000000;(-4.158088, -0.000260, 0.000007);LeftFalse_RightFalse
10.023700;2.948776;0.018705;0.000000;511;(79.225690, -0.004389, 58.009990);(359.809000, 270.000100, 0.000001);1.000000;0.000000;(-4.297521, -0.000259, 0.000007);LeftFalse_RightFalse
10.073220;2.998302;0.017601;0.000000;514;(79.010690, -0.004402, 58.010000);(359.807700, 270.000100, 0.000001);1.000000;0.000000;(-4.390218, -0.000262, 0.000007);LeftFalse_RightFalse
10.123360;3.048444;0.017173;0.000000;517;(78.787320, -0.004415, 58.009990);(359.806500, 270.000100, 0.000001);1.000000;0.000000;(-4.528862, -0.000271, 0.000007);LeftFalse_RightFalse
10.173040;3.098121;0.020244;0.000000;519;(78.560200, -0.004429, 58.010000);(359.805500, 270.000100, 0.000001);1.000000;0.000000;(-4.621015, -0.000277, 0.000007);LeftFalse_RightFalse
10.223920;3.149003;0.018766;0.000000;522;(78.321760, -0.004443, 58.010000);(359.804400, 270.000100, 0.000001);1.000000;0.000000;(-4.758812, -0.000289, 0.000007);LeftFalse_RightFalse
10.273650;3.198735;0.017747;0.000000;525;(78.082920, -0.004458, 58.010000);(359.803400, 270.000100, 0.000000);1.000000;0.000000;(-4.850382, -0.000295, 0.000008);LeftFalse_RightFalse
10.323340;3.248418;0.016955;0.000000;528;(77.838750, -0.004473, 58.010000);(359.802400, 270.000100, 0.000000);1.000000;0.000000;(-4.987282, -0.000308, 0.000008);LeftFalse_RightFalse
10.374070;3.299154;0.020315;0.000000;530;(77.583500, -0.004461, 58.009990);(359.801400, 270.000100, 0.000001);1.000000;0.000000;(-5.078465, 0.001649, 0.000008);LeftFalse_RightFalse
10.423590;3.348675;0.021747;0.000000;532;(77.328800, -0.004411, 58.010000);(359.800300, 270.000100, 0.000002);1.000000;0.000000;(-5.214540, 0.000452, 0.000008);LeftFalse_RightFalse
10.473970;3.399051;0.019382;0.000000;535;(77.063930, -0.004399, 58.009990);(359.799400, 270.000100, 0.000001);1.000000;0.000000;(-5.304940, -0.000014, 0.000009);LeftFalse_RightFalse
10.523370;3.448446;0.017964;0.000000;538;(76.798730, -0.004410, 58.010000);(359.798500, 270.000100, 0.000000);1.000000;0.000000;(-5.440034, -0.000405, 0.000009);LeftFalse_RightFalse
10.590370;3.515454;0.020693;0.000000;541;(76.430110, -0.004443, 58.010000);(359.797300, 270.000100, 0.000000);1.000000;0.000000;(-5.574513, -0.000570, 0.000009);LeftFalse_RightFalse
10.640300;3.565384;0.016498;0.000000;545;(76.149050, -0.004473, 58.010000);(359.796400, 270.000100, 0.000000);1.000000;0.000000;(-5.708357, -0.000618, 0.000009);LeftFalse_RightFalse
10.690000;3.615081;0.016536;0.000000;548;(75.863580, -0.004504, 58.010000);(359.795500, 270.000100, 0.000000);1.000000;0.000000;(-5.797227, -0.000615, 0.000009);LeftFalse_RightFalse
10.740110;3.665190;0.016601;0.000000;551;(75.570410, -0.004534, 58.009990);(359.794600, 270.000100, 0.000000);1.000000;0.000000;(-5.929985, -0.000587, 0.000009);LeftFalse_RightFalse
10.806770;3.731846;0.019978;0.000000;554;(75.171600, -0.004572, 58.010000);(359.793400, 270.000100, 0.000000);1.000000;0.000000;(-6.062071, -0.000547, 0.000009);LeftFalse_RightFalse
10.856860;3.781940;0.021606;0.000000;556;(74.865570, -0.004599, 58.010000);(359.792500, 270.000100, 0.000000);1.000000;0.000000;(-6.149748, -0.000523, 0.000010);LeftFalse_RightFalse
10.906110;3.831193;0.019023;0.000000;559;(74.559250, -0.004624, 58.010000);(359.791700, 270.000100, 0.000000);1.000000;0.000000;(-6.280682, -0.000490, 0.000010);LeftFalse_RightFalse
10.956610;3.881686;0.017924;0.000000;562;(74.239810, -0.004648, 58.010000);(359.790900, 270.000100, 0.000000);1.000000;0.000000;(-6.367577, -0.000474, 0.000010);LeftFalse_RightFalse
11.006600;3.931679;0.020781;0.000000;564;(73.918010, -0.004671, 58.009990);(359.790000, 270.000100, 0.000001);1.000000;0.000000;(-6.497320, -0.000454, 0.000010);LeftFalse_RightFalse
11.057380;3.982465;0.016728;0.000000;568;(73.585690, -0.004694, 58.010000);(359.789200, 270.000100, 0.000000);1.000000;0.000000;(-6.583408, -0.000446, 0.000011);LeftFalse_RightFalse
11.106800;4.031882;0.016633;0.000000;571;(73.256900, -0.004716, 58.010000);(359.788500, 270.000100, 0.000000);1.000000;0.000000;(-6.711923, -0.000437, 0.000011);LeftFalse_RightFalse
11.155920;4.080996;0.016459;0.000000;574;(72.925030, -0.004737, 58.010000);(359.787700, 270.000100, 0.000000);1.000000;0.000000;(-6.797181, -0.000432, 0.000011);LeftFalse_RightFalse
11.224080;4.149156;0.020149;0.000000;577;(72.455950, -0.004766, 58.010000);(359.786700, 270.000100, 0.000000);1.000000;0.000000;(-6.966679, -0.000430, 0.000011);LeftFalse_RightFalse
11.273890;4.198974;0.021690;0.000000;579;(72.106860, -0.004788, 58.010000);(359.785900, 270.000100, 0.000000);1.000000;0.000000;(-7.050912, -0.000430, 0.000011);LeftFalse_RightFalse
11.323710;4.248787;0.019178;0.000000;582;(71.752640, -0.004809, 58.009990);(359.785200, 270.000100, 0.000000);1.000000;0.000000;(-7.176606, -0.000432, 0.000012);LeftFalse_RightFalse
11.373500;4.298580;0.017721;0.000000;585;(71.393970, -0.004830, 58.010000);(359.786800, 270.000100, 0.000000);0.000000;0.000000;(-7.214824, -0.000410, 0.000012);LeftFalse_RightFalse
11.440100;4.365179;0.020588;0.000000;588;(70.917360, -0.004840, 58.010000);(359.814900, 270.000100, 0.000000);0.000000;0.000000;(-7.091231, 0.000236, 0.000011);LeftFalse_RightFalse
11.489440;4.414515;0.018684;0.000000;591;(70.568880, -0.004823, 58.010000);(359.846000, 270.000100, 0.000000);0.000000;0.000000;(-7.030020, 0.000525, 0.000011);LeftFalse_RightFalse
11.539880;4.464956;0.017729;0.000000;594;(70.216290, -0.004791, 58.010000);(359.878200, 270.000100, 0.000000);0.000000;0.000000;(-6.969331, 0.000727, 0.000011);LeftFalse_RightFalse
11.589420;4.514497;0.017124;0.000000;597;(69.873860, -0.004750, 58.010000);(359.906800, 270.000100, 0.000000);0.000000;0.000000;(-6.879283, 0.000871, 0.000011);LeftFalse_RightFalse
11.640840;4.565924;0.020536;0.000000;599;(69.522070, -0.004705, 58.010000);(359.932000, 270.000100, 0.000000);0.000000;0.000000;(-6.790409, 0.000866, 0.000011);LeftFalse_RightFalse
11.690300;4.615385;0.018711;0.000000;602;(69.187520, -0.004663, 58.010000);(359.951400, 270.000100, 0.000000);0.000000;0.000000;(-6.731805, 0.000814, 0.000011);LeftFalse_RightFalse
11.740080;4.665156;0.017690;0.000000;605;(68.854310, -0.004625, 58.010000);(359.966700, 270.000100, 0.000000);0.000000;0.000000;(-6.644862, 0.000701, 0.000010);LeftFalse_RightFalse
11.790110;4.715195;0.017202;0.000000;608;(68.523040, -0.004592, 58.010000);(359.978300, 270.000100, 0.000000);0.000000;0.000000;(-6.587534, 0.000619, 0.000010);LeftFalse_RightFalse
11.857460;4.782542;0.020395;0.000000;611;(68.082640, -0.004555, 58.010000);(359.989300, 270.000100, 0.000001);0.000000;0.000000;(-6.502481, 0.000504, 0.000010);LeftFalse_RightFalse
11.907200;4.832280;0.018714;0.000000;614;(67.761540, -0.004532, 58.009990);(-0.005201, 270.000100, 0.000001);1.000000;0.000000;(-6.418546, 0.000408, 0.000010);LeftFalse_RightFalse
11.956900;4.881984;0.017683;0.000000;617;(67.441010, -0.004517, 58.010000);(359.988900, 270.000100, 0.000001);1.000000;0.000000;(-6.481413, 0.000192, 0.000011);LeftFalse_RightFalse
12.006950;4.932033;0.017208;0.000000;620;(67.112990, -0.004522, 58.009990);(359.964600, 270.000100, 0.000001);1.000000;0.000000;(-6.610319, -0.000369, 0.000011);LeftFalse_RightFalse
12.074210;4.999293;0.020405;0.000000;623;(66.663730, -0.004562, 58.009990);(359.922700, 270.000100, 0.000000);1.000000;0.000000;(-6.738516, -0.000793, 0.000010);LeftFalse_RightFalse
12.122810;5.047893;0.018443;0.000000;626;(66.333150, -0.004606, 58.010000);(359.893200, 270.000100, 0.000000);1.000000;0.000000;(-6.866066, -0.001003, 0.000011);LeftFalse_RightFalse
12.173960;5.099036;0.017753;0.000000;629;(65.979800, -0.004658, 58.010000);(359.866000, 270.000100, -0.000001);1.000000;0.000000;(-6.950715, -0.001044, 0.000010);LeftFalse_RightFalse
12.223660;5.148736;0.017183;0.000000;632;(65.631220, -0.004709, 58.010000);(359.844100, 270.000100, 0.000000);1.000000;0.000000;(-7.077072, -0.001006, 0.000011);LeftFalse_RightFalse
12.290420;5.215505;0.020312;0.000000;635;(65.154730, -0.004773, 58.010000);(359.821700, 270.000100, -0.000001);1.000000;0.000000;(-7.202655, -0.000900, 0.000011);LeftFalse_RightFalse
12.339960;5.265038;0.018551;0.000000;638;(64.795390, -0.004815, 58.010000);(359.809600, 270.000100, 0.000000);1.000000;0.000000;(-7.285936, -0.000817, 0.000011);LeftFalse_RightFalse
12.385470;5.310546;0.020301;0.000000;640;(64.460600, -0.004849, 58.010000);(359.801200, 270.000100, -0.000001);1.000000;0.000000;(-7.410177, -0.000697, 0.000011);LeftFalse_RightFalse
12.440320;5.365397;0.019221;0.000000;643;(64.051590, -0.004885, 58.010000);(359.793800, 270.000100, 0.000000);1.000000;0.000000;(-7.533593, -0.000598, 0.000011);LeftFalse_RightFalse
12.491090;5.416173;0.021772;0.000000;645;(63.667310, -0.004914, 58.010000);(359.788900, 270.000100, 0.000000);1.000000;0.000000;(-7.615408, -0.000547, 0.000011);LeftFalse_RightFalse
12.539570;5.464652;0.019194;0.000000;648;(63.295700, -0.004939, 58.010000);(359.785600, 270.000100, 0.000000);1.000000;0.000000;(-7.696849, -0.000505, 0.000011);LeftFalse_RightFalse
12.590480;5.515557;0.018070;0.000000;651;(62.900170, -0.004963, 58.010000);(359.783100, 270.000100, -0.000001);1.000000;0.000000;(-7.818308, -0.000464, 0.000011);LeftFalse_RightFalse
12.640130;5.565211;0.017323;0.000000;654;(62.509510, -0.004986, 58.010000);(359.781400, 270.000100, 0.000000);1.000000;0.000000;(-7.938918, -0.000439, 0.000012);LeftFalse_RightFalse
12.707220;5.632300;0.020431;0.000000;657;(61.973620, -0.005015, 58.010000);(359.779700, 270.000100, 0.000000);1.000000;0.000000;(-8.058666, -0.000432, 0.000012);LeftFalse_RightFalse
12.757710;5.682788;0.018835;0.000000;660;(61.564550, -0.005037, 58.010000);(359.778800, 270.000100, 0.000000);1.000000;0.000000;(-8.138024, -0.000430, 0.000012);LeftFalse_RightFalse
12.806930;5.732010;0.017689;0.000000;663;(61.160790, -0.005058, 58.009990);(359.778100, 270.000100, 0.000000);1.000000;0.000000;(-8.256332, -0.000433, 0.000012);LeftFalse_RightFalse
12.856930;5.782014;0.017160;0.000000;666;(60.745820, -0.005080, 58.010000);(359.777500, 270.000100, 0.000000);1.000000;0.000000;(-8.334719, -0.000437, 0.000012);LeftFalse_RightFalse
12.924190;5.849273;0.020389;0.000000;669;(60.179900, -0.005109, 58.010000);(359.776800, 270.000100, 0.000000);1.000000;0.000000;(-8.490322, -0.000448, 0.000012);LeftFalse_RightFalse
12.973370;5.898451;0.018585;0.000000;672;(59.760550, -0.005132, 58.009990);(359.776300, 270.000100, 0.000000);1.000000;0.000000;(-8.567537, -0.000453, 0.000012);LeftFalse_RightFalse
13.022720;5.947804;0.017471;0.000000;675;(59.335090, -0.005154, 58.010000);(359.775800, 270.000100, 0.000000);1.000000;0.000000;(-8.682616, -0.000462, 0.000012);LeftFalse_RightFalse
13.072490;5.997571;0.016939;0.000000;678;(58.901270, -0.005177, 58.010000);(359.775300, 270.000100, 0.000000);1.000000;0.000000;(-8.758841, -0.000468, 0.000012);LeftFalse_RightFalse
13.124190;6.049266;0.020464;0.000000;680;(58.445720, -0.005202, 58.010000);(359.774800, 270.000100, 0.000000);1.000000;0.000000;(-8.872426, -0.000473, 0.000012);LeftFalse_RightFalse
13.174200;6.099282;0.018781;0.000000;683;(58.000140, -0.005225, 58.010000);(359.774400, 270.000100, 0.000000);1.000000;0.000000;(-8.947647, -0.000477, 0.000012);LeftFalse_RightFalse
13.223730;6.148807;0.017714;0.000000;686;(57.554340, -0.005249, 58.010000);(359.773900, 270.000100, 0.000000);1.000000;0.000000;(-9.059725, -0.000482, 0.000012);LeftFalse_RightFalse
13.273570;6.198647;0.017155;0.000000;689;(57.101040, -0.005273, 58.009990);(359.773400, 270.000100, 0.000000);1.000000;0.000000;(-9.133943, -0.000485, 0.000013);LeftFalse_RightFalse
13.324060;6.249141;0.020389;0.000000;691;(56.637170, -0.005298, 58.010000);(359.772900, 270.000100, 0.000001);1.000000;0.000000;(-9.244510, -0.000489, 0.000013);LeftFalse_RightFalse
13.373780;6.298859;0.018668;0.000000;694;(56.175810, -0.005322, 58.010000);(359.772500, 270.000100, 0.000001);1.000000;0.000000;(-9.317713, -0.000490, 0.000013);LeftFalse_RightFalse
13.421530;6.346608;0.020838;0.000000;696;(55.728530, -0.005346, 58.009990);(359.772100, 270.000100, 0.000001);1.000000;0.000000;(-9.426753, -0.000493, 0.000013);LeftFalse_RightFalse
13.473570;6.398648;0.019168;0.000000;699;(55.236270, -0.005371, 58.010000);(359.771600, 270.000100, 0.000001);1.000000;0.000000;(-9.498936, -0.000495, 0.000013);LeftFalse_RightFalse
13.540710;6.465795;0.021342;0.000000;702;(54.594040, -0.005405, 58.010000);(359.771100, 270.000100, 0.000000);1.000000;0.000000;(-9.642073, -0.000498, 0.000014);LeftFalse_RightFalse
13.591050;6.516126;0.019264;0.000000;705;(54.107250, -0.005430, 58.010000);(359.770700, 270.000100, 0.000000);1.000000;0.000000;(-9.713027, -0.000498, 0.000014);LeftFalse_RightFalse
13.640730;6.565805;0.017973;0.000000;708;(53.622510, -0.005454, 58.010000);(359.770300, 270.000100, 0.000000);1.000000;0.000000;(-9.818686, -0.000503, 0.000014);LeftFalse_RightFalse
13.689910;6.614993;0.017183;0.000000;711;(53.138150, -0.005479, 58.010000);(359.769900, 270.000100, 0.000000);1.000000;0.000000;(-9.888612, -0.000502, 0.000014);LeftFalse_RightFalse
13.756460;6.681544;0.020233;0.000000;714;(52.476250, -0.005513, 58.009990);(359.769300, 270.000100, 0.000001);1.000000;0.000000;(-9.992725, -0.000502, 0.000014);LeftFalse_RightFalse
13.806130;6.731213;0.018560;0.000000;717;(51.977230, -0.005537, 58.010000);(359.769000, 270.000100, 0.000001);1.000000;0.000000;(-10.095910, -0.000503, 0.000014);LeftFalse_RightFalse
13.856930;6.782015;0.017726;0.000000;720;(51.462490, -0.005563, 58.010000);(359.768600, 270.000100, 0.000001);1.000000;0.000000;(-10.164180, -0.000503, 0.000014);LeftFalse_RightFalse
13.906630;6.831710;0.017157;0.000000;723;(50.954670, -0.005588, 58.009990);(359.768200, 270.000100, 0.000001);1.000000;0.000000;(-10.265820, -0.000504, 0.000015);LeftFalse_RightFalse
13.957090;6.882168;0.020351;0.000000;725;(50.434840, -0.005613, 58.009990);(359.767900, 270.000100, 0.000001);1.000000;0.000000;(-10.333060, -0.000505, 0.000015);LeftFalse_RightFalse
14.007940;6.933021;0.018834;0.000000;728;(49.906590, -0.005639, 58.010000);(359.767500, 270.000100, 0.000001);1.000000;0.000000;(-10.433150, -0.000506, 0.000015);LeftFalse_RightFalse
14.057350;6.982430;0.017737;0.000000;731;(49.389270, -0.005664, 58.010000);(359.767200, 270.000100, 0.000001);1.000000;0.000000;(-10.499360, -0.000506, 0.000015);LeftFalse_RightFalse
14.107240;7.032318;0.017186;0.000000;734;(48.862790, -0.005689, 58.009990);(359.766900, 270.000100, 0.000001);1.000000;0.000000;(-10.597890, -0.000506, 0.000015);LeftFalse_RightFalse
14.173260;7.098345;0.020147;0.000000;737;(48.159790, -0.005723, 58.010000);(359.766400, 270.000100, 0.000001);0.000000;0.000000;(-10.695500, -0.000506, 0.000015);LeftFalse_RightFalse
14.224150;7.149231;0.018724;0.000000;740;(47.617150, -0.005744, 58.010000);(359.778100, 270.000100, 0.000001);0.000000;0.000000;(-10.598930, -0.000165, 0.000015);LeftFalse_RightFalse
