GameTime;ScenarioTime;FrameRate;FrameRate-XRDevice;Frame Number;A car Pos;A car Rot;A accel;A steering;A velocity;A indicators
16.908250;1.435049;0.013560;0.000000;1369;(1.960000, -0.003922, 110.080000);(0.000700, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
16.953040;1.479836;0.014224;0.000000;1372;(1.960000, -0.003922, 110.080000);(0.000700, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
17.002760;1.529558;0.013086;0.000000;1376;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
17.049840;1.576633;0.014074;0.000000;1379;(1.960000, -0.003922, 110.080000);(0.000700, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
17.108160;1.634954;0.014879;0.000000;1383;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
17.158240;1.685040;0.013319;0.000000;1387;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
17.203910;1.730703;0.014253;0.000000;1390;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000001, 0.000000);LeftFalse_RightFalse
17.250000;1.776793;0.015173;0.000000;1393;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000001, 0.000000);LeftFalse_RightFalse
17.294630;1.821430;0.012909;0.000000;1397;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
17.341380;1.868181;0.013947;0.000000;1400;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
17.386240;1.913034;0.014383;0.000000;1403;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
17.435750;1.962547;0.013524;0.000000;1407;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
17.477550;2.004347;0.013606;0.000000;1410;(1.960000, -0.003922, 110.080000);(0.000700, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
17.519650;2.046448;0.013322;0.000000;1413;(1.960000, -0.003922, 110.080000);(0.000700, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
17.561550;2.088346;0.013166;0.000000;1416;(1.960000, -0.003922, 110.080000);(0.000700, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
17.603120;2.129911;0.013032;0.000000;1419;(1.960000, -0.003922, 110.080000);(0.000700, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
17.645210;2.172003;0.013090;0.000000;1422;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
17.687230;2.214022;0.013125;0.000000;1425;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
17.727940;2.254732;0.012888;0.000000;1428;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
17.774980;2.301773;0.013973;0.000000;1431;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000001, 0.000000);LeftFalse_RightFalse
