GameTime;ScenarioTime;FrameRate;FrameRate-XRDevice;Frame Number;A car Pos;A car Rot;A accel;A steering;A velocity;A indicators
9.222935;1.391334;0.014707;0.000000;640;(84.176740, -0.004165, 58.009990);(359.840600, 270.000000, 0.000000);1.000000;0.000000;(-1.586201, -0.000128, 0.000000);LeftFalse_RightFalse
9.265417;1.433816;0.014798;0.000000;643;(84.107860, -0.004170, 58.010000);(359.838600, 270.000000, 0.000001);1.000000;0.000000;(-1.682115, -0.000116, 0.000000);LeftFalse_RightFalse
9.324542;1.492941;0.015367;0.000000;647;(84.004860, -0.004177, 58.010000);(359.836200, 270.000000, 0.000000);1.000000;0.000000;(-1.825907, -0.000110, 0.000000);LeftFalse_RightFalse
9.368613;1.537012;0.012749;0.000000;651;(83.922590, -0.004182, 58.010000);(359.834700, 270.000000, 0.000000);1.000000;0.000000;(-1.921741, -0.000110, 0.000000);LeftFalse_RightFalse
9.410791;1.579190;0.012952;0.000000;654;(83.839540, -0.004186, 58.010000);(359.833300, 270.000000, 0.000000);1.000000;0.000000;(-2.017545, -0.000115, 0.000000);LeftFalse_RightFalse
9.452319;1.620718;0.012944;0.000000;657;(83.753610, -0.004191, 58.010000);(359.832100, 270.000000, 0.000000);1.000000;0.000000;(-2.113311, -0.000120, 0.000000);LeftFalse_RightFalse
9.493810;1.662209;0.012912;0.000000;660;(83.663640, -0.004196, 58.010000);(359.830900, 270.000000, 0.000000);1.000000;0.000000;(-2.209032, -0.000126, 0.000000);LeftFalse_RightFalse
9.534979;1.703378;0.015640;0.000000;662;(83.570300, -0.004202, 58.010000);(359.829800, 270.000000, 0.000000);1.000000;0.000000;(-2.304699, -0.000135, 0.000000);LeftFalse_RightFalse
9.589530;1.757929;0.014823;0.000000;666;(83.440340, -0.004209, 58.010000);(359.828300, 270.000000, 0.000001);1.000000;0.000000;(-2.448087, -0.000147, 0.000000);LeftFalse_RightFalse
9.640385;1.808784;0.013624;0.000000;670;(83.312900, -0.004217, 58.010000);(359.826900, 270.000000, 0.000001);1.000000;0.000000;(-2.591312, -0.000163, 0.000000);LeftFalse_RightFalse
9.685268;1.853667;0.014235;0.000000;673;(83.195130, -0.004225, 58.010000);(359.825700, 270.000000, 0.000001);1.000000;0.000000;(-2.686696, -0.000169, 0.000000);LeftFalse_RightFalse
9.732236;1.900635;0.015280;0.000000;676;(83.066820, -0.004233, 58.010000);(359.824500, 270.000000, 0.000002);1.000000;0.000000;(-2.781989, -0.000177, 0.000000);LeftFalse_RightFalse
9.776678;1.945077;0.012785;0.000000;680;(82.941470, -0.004240, 58.010000);(359.826400, 270.000000, 0.000001);0.000000;0.000000;(-2.827305, -0.000157, 0.000000);LeftFalse_RightFalse
9.818539;1.986938;0.012883;0.000000;683;(82.823900, -0.004240, 58.010000);(359.839900, 270.000000, 0.000001);0.000000;0
